id,size,coRE,suspension,thrust,weight,crew
02c17ca7-03ea-4396-93fe-0d8e8f3fb559,966,8.567596827819745,21.923486966452295,82.62182225954949,15.16673535684392,9
84a819b8-f310-4af5-a4cc-bad875fa2f55,235,90.76528299987912,83.59027771566767,22.932953277406654,48.14949784161738,3
3df947e1-b3f9-4d57-b3b7-2e70e0feefb6,257,24.94924552514681,74.20969104817465,36.73888918671354,57.52549187949933,8
48cb462c-49c4-4dc0-91e2-473964dab1ed,890,86.54986492223661,30.24307419781006,8.934548903772443,15.816333256985216,3
6bcbd0a0-d167-448c-a812-efdb6e6013a6,872,19.489517661927792,69.24196012284838,60.44020889745961,88.09513424348773,8
88f5f6e6-6528-4b95-bfe9-9fd7275f36cf,489,55.54427751190353,36.34645372740785,18.556973957217416,32.4685535788869,4
150c52d4-f442-46b9-b661-3cba113c3cd1,667,29.564711481262307,10.070346649059214,43.550311068758894,87.01703854649978,0
a53124b6-ec66-4014-acde-02dae24c6c59,249,16.959405653506032,51.30517645563712,94.68739013629708,31.0458953632932,9
6734274a-a5b4-4f73-ac9e-020c04060d76,806,20.27482268848223,81.24666920874705,43.20767406931508,12.912532146677336,7
5fe12a4f-98ea-4ed1-99a4-ffde8fb65a72,Ugwb,54.813526859655326,69.44910470255687,25.07006394304202,76.41974105076231,2
083df20c-9718-4dc6-9dfb-872c4b69199e,758,43.599538783724114,70.30989820545408,8.287609666616591,50.27137129727267,3
22acf93c-8740-4c3d-85db-9af6df4f9a3f,745,75.43117005258664,87.23208077821758,70.90935718050945,17.80554730491073,1
b9a553f1-75a0-4456-a8d1-10df92b875af,250,52.354744217709815,49.28760416143783,75.92051760817327,3.332911414441897,5
270cc940-d602-40f5-b005-6cd193bcff48,lpbb,1.005735476865388,38.7163261882993,25.486362758507774,9.28393520510955,4
99f6ff88-5fd1-44ec-879b-0a505b476169,499,69.26517552942005,60.75761096934863,10.707573909084134,91.8547329815518,5
124fa788-f17f-475e-afd8-3495adf8fe91,742,82.8546993602535,85.666139618733,22.570141136759204,45.21359791323019,9
dff29687-f33c-4b6d-a668-a4569528af73,691,24.80107478436786,27.912468430265324,57.44496827202894,36.467235912982034,8
4cf9ce3e-b437-4e2b-9fa5-3898055ccdc9,227,54.41091521630695,87.63786385265001,10.101452311265335,83.74334051475259,3
d244823b-869d-4a65-b4da-44159dfb4eeb,etsk,99.98592853165002,20.856876782146127,39.44349630933086,88.01536058316728,7
19703c96-2055-4597-a959-5c84a32f5c44,301,96.40889429598062,87.3763584643098,5.684284352553748,7.292351766323701,4
