id,size,speed,axis_ANGLE
d17e1f46-2404-4d47-842f-5d9a0822246e,384,42.31310274951561,94.18959146681549
9b44fc21-fd92-4a8f-a17f-3e57848c1524,619,38.01510515974648,68.86888368793277
c79fe1b9-8902-4013-acbb-5e069ddc54c3,468,10.171977102684536,77.37712929940476
f79c75e6-076f-49b5-a6fa-d66b84689c34,515,35.501795469393315,4.402036747835936
7f05a157-d8ff-4564-9c4c-9e998136c4c6,hbqw,88.31488116255498,83.47285727061147
fe345eba-cc60-4b87-baf8-0d62269cc566,42,36.51167016312633,52.55740679550331
7e9edf36-a9a0-4427-ad83-4e21e26a0d8c,875,41.60422814925315,16.392260673189096
1e84ff54-3a75-44aa-bc15-35674ba86686,kipk,33.18745087797954,66.71292450056586
2c0b8634-6649-4249-8c4e-ed9e3876975f,944,64.26736323593832,0.2401386639642511
fa94c3fe-b9ad-403c-8d4f-b252575a14b4,176,2.1728563888813834,5.211436585984197
9baa169d-74df-453f-9125-a02aea77495d,4,98.00085862705896,99.45517975218743
cd15ee92-8b3a-4e31-8a08-a63edec6ed10,664,86.32967088822062,19.711030824996843
96afb440-8e48-4533-a109-2f57f91179d2,Cfds,51.05044907122319,44.43783201524828
6ea94ac9-86f4-44a7-b9e8-91a5a4b78450,nQwx,55.11360226694908,75.59700411164576
a3dcf146-4fec-40e1-873f-8c730b03f0a3,902,90.461276811191,89.53686795045456
dbac8911-807b-4b9e-8b7e-c069cc8114be,689,38.48391998316397,98.45728311344836
c854164b-bd16-4235-9156-70e4c14cf69b,kIfi,64.28151632673713,70.55570152930466
cc846a8f-af52-4a82-bf5d-e34b41809ee0,149,73.89258234447179,36.02059279446601
1707eb23-8422-41cd-b509-103f04ded5e6,YebJ,93.463300851622,60.22153145928736
bacea51c-353c-482b-a218-eb5a7377746d,689,32.23523805797244,63.77293446390328
50027bc1-929f-4abc-8c33-e3fb677a5f70,157,25.484757702842263,61.23227680089232
6c006dfa-7d23-4916-80e8-4c6ee44ce6ec,941,65.97866251277311,99.75377188342236
91a1863c-7c26-4baf-8ccd-c7c45f5d8f7e,594,66.4563921232241,62.866905713970645
7c7f9c9d-3bf3-4859-b570-a8ebe6deeeb3,mQMy,92.71157606402716,7.012478265197386
6ec68ad8-f161-4919-980f-50dd05e92e3a,oqii,96.1705081050261,32.15921125566395
97237e59-b5eb-45ff-b575-1184f967337c,471,52.41390809471112,92.18969193839278
014ed9e9-fe75-41fe-acd1-a98c61bc653a,102,83.75191704694275,92.95383808467751
caa3b4da-8e18-48e2-a8e5-6d909aa3e331,535,42.834400365591954,97.78174812109802
c20c4c7a-8b84-49f7-ba8d-384b43939181,iypJ,41.14461096499714,56.004520772440536
0757b3d5-7c10-4b91-a151-3395d91dc26d,325,6.563846614871549,61.09355639324746
