id,size,speed,axis_ANGLE
ccf88b08-5d61-49ec-8e55-fe166ce1c83b,359,10.333970147716895,97.15835762381955
1c479e32-598b-4e34-9dfd-6fa5976b3bfa,103,98.07982850689729,80.79398563570821
f756f761-121f-497b-ac50-3948c6813044,331,14.510250864875152,61.18257696399443
c5df94d6-3992-4a56-8dd0-0fb93e9a954f,22,80.09217508928515,85.11779335704686
8e75359c-66ce-4fbd-91ef-5217daa9a0f2,730,24.471360408588023,76.30431086056969
a200696d-5cb4-4649-abee-d93700a79721,917,45.32875865434994,95.15106774850668
12755219-063f-4b7c-813f-858658051790,897,9.992280177537316,7.63339598262105
50a1d1a0-582a-4127-a349-41e6680351e4,436,68.05798236535475,64.57680595577771
94a0caf6-9e09-4383-ba4a-8ef698cb1d91,808,13.080245703326076,90.61131388818194
4c9c76d2-1f3e-419a-8a52-c7273a76d303,292,54.05224277669652,24.608876321620453
956f0edb-a7f8-4ff2-98d8-3796fab79cdc,146,13.157666943946625,54.95987172321466
c8e5a217-8473-4266-aa50-f8f79a1ca97b,eqbq,35.709352147282495,0.8313451395625338
fb99e616-c0e7-47a6-9565-df64626f992a,266,11.484735449421157,85.12238185690005
decd653c-a82e-4d76-908c-0be920b05b8a,aaVo,17.375530935690698,84.4049522899767
d09ee473-d9e2-4593-88f1-172a352c823c,565,86.35269403483905,94.84798250450253
76b83217-08e0-4a4c-94c5-6f49e7a40e97,914,34.1969737680924,10.68613103000774
b215914b-bb67-472b-ba67-535ce8a0b5d5,695,51.63388002625374,50.28562279835239
5216ff25-0b8a-457f-8df6-89948a6cdf7c,kupE,29.377164289526306,29.408086364224665
bc3895ee-b62d-4036-8ae2-b92b031a771a,577,5.832568634416891,97.3386171095408
855371a8-f573-48ac-a787-09e7aa70fa01,650,84.05483753087952,54.20226140243282
b4bd2b58-3957-4878-bb0b-77df78562770,911,62.67812747678328,91.89998471943863
18cd3fb3-9e74-4c20-b207-c9c9891819b4,50,44.053768592334286,84.9417107399118
0ac00ab7-a5a9-4e39-a447-7510d1576d75,623,20.144496614213736,30.125910676403056
cac7442a-373a-4fc3-b419-62b9e4532bf7,858,37.26063040420149,45.34575958668113
