id,size,speed,axis_ANGLE
615a9171-f95b-43d0-aaa3-c0e4693de549,635,64.29157920534962,65.19820443414733
e61bcc2a-c65b-42bf-abc6-0e68303d14e0,ebuq,76.1677055265195,17.461069017569496
1fcc9a97-1e0c-4535-a9f8-ed3be59e1b10,338,43.78964302093992,95.70642419226448
f518485b-19ea-4d18-921a-5a2601bba96b,587,26.892672068494484,75.14696281221106
957fe267-4b56-4f27-9ab1-3ed4c605fb68,903,77.4087949330703,4.593825287887765
64810fb0-f571-4631-98e4-3108ea69dc52,404,55.53934259980208,61.51179665445285
0234d377-17da-40db-9dcb-9903efe9fb7b,960,84.40739532526534,31.692643755807016
02784fdf-9783-4291-8d47-cc1ced369e47,903,34.07005942301949,71.28938348364294
c3363de4-5acf-4dfe-a285-5dccce704b6f,280,6.388573141853692,29.26104861341292
559d63d9-3482-4688-af70-fe461c6f7646,181,1.6576665351374031,21.32111324241601
5f07e424-38a6-4071-a69a-2b8521d5356e,403,9.278953128944156,17.263156615187214
b8066f52-cc84-4631-bf64-163ba4b29334,6,58.95543263714965,72.60148413323542
afa47c11-2a12-40d8-a5c0-eb5f712d8da7,846,57.89036666171658,95.32646111599226
eba4226b-6597-46a4-9cdd-f84c68d13961,221,3.835607238172156,29.201592752017703
b4a8017f-9873-4248-bd22-77c338051d5f,118,30.36713665787566,8.037200238719233
9fd5c329-0775-4d64-8163-d7abb90d373f,950,80.502435527405,57.85834994952187
6311a98d-8763-49d3-b0c3-4e949bc7670b,356,24.16804513415577,0.8409980310895793
32ca2cad-3e3d-4d6d-a878-baf66fe49b75,168,98.32506330690516,66.83979518610971
183ae9fc-e541-4052-ada3-e6b11d3c9ab8,621,34.35321700490398,93.90573163985997
2dbf96e7-0cfe-4dac-bea1-b3d2ae13f9d2,861,94.54796790027632,21.657388764335096
84e5403c-fe05-41bd-912e-c358d9f97eee,8,67.07368808406393,71.46041998799859
22e5199a-d6f7-46cc-8e7b-76e52532c89c,769,45.76740268945392,84.75795695959053
ff0863ad-8c1b-4732-a6be-c5d807466e35,993,60.693350487134346,69.1134838827989
98b57c09-06b0-476e-9c31-1f4e7234306a,oncp,31.63814859407324,93.03055351304516
5849d5f3-a768-41ab-b78b-87e992e03868,17,27.902948399685123,99.77753303863297
1abe6791-f060-4def-b898-40c32f6c7f27,237,0.1600201739390905,94.71802338992777
fe49393e-9031-4fc1-b4cc-116c1ae6c481,124,76.46513768244733,19.97681127738672
1a9099d1-bc00-4529-8721-f793794f20e3,818,81.38799373752632,91.65392023166812
36388aa5-38db-4434-b295-4e84e1498372,sgcd,82.24367326426591,85.58560869565125
466c3e01-5cda-4159-8692-3d77050766a0,174,6.994674747132468,84.47223334745301
555bae78-f56d-4171-86e9-df9db9bb7268,bdia,26.419759152258347,6.969152290986569
18e79ac3-629a-47ae-ad4d-93a43bc19721,597,74.846632902186,59.3590029666102
84347f6c-c5e2-4fce-ae57-70fb750acd35,31,97.79224577028609,5.863546903351946
8787365f-90b4-4e9c-8c0d-6849b6a97fa8,181,20.83209436046598,26.89789527563112
039ddda1-9232-4086-8e7b-7cee313d98ae,18,75.46659042478711,52.845825305283135
a49d4865-7a9c-46ff-8416-e64147a2f98a,awiq,57.84621053051454,14.475720993175123
dc6b815d-ee19-4889-94d1-b7e1e6b6454f,904,21.58786574616467,68.34652117658389
1acf0e36-58c9-4637-b5e4-4c11f6ec407b,467,91.2639789589857,99.95710041836972
5203c87f-acac-42aa-b7ca-3aaac50011b6,998,12.279679076683504,29.75823412694235
aad4a95c-f77e-41d1-bf30-aef7d777b7c4,620,35.39577496538778,50.33489636149088
4f03d473-781c-4043-9967-45d7b485bcbb,374,89.37116159354531,22.49281955040643
e10724ba-1ebb-46a8-9bdd-3dcc04a453b6,340,64.34557029722781,59.045090907214
e374f0fa-ca46-49b2-9caa-5e44d6bd08c6,994,58.669945989337954,83.85848450471062
82b4e69f-1b5f-459e-8d33-251477ef6a89,qubj,51.08918112273035,36.95965741384531
40435250-75e3-47a9-9519-51287a571336,pgzw,42.90179038565783,22.45572068910918
b8209bd4-efe0-4d5b-b2cb-434cb904f62f,171,14.635883666427208,39.92033074117906
6427080a-0af0-403b-aaea-053a29b94fb8,828,12.415884972529378,29.337321202541037
d189ef46-48f5-487c-96e0-c72db936d9ee,208,46.34504845733939,29.68943693984628
e98a7931-0721-42e0-a2bb-08cb73ba12f5,814,47.35486344737394,57.44287594482198
9fe42e98-9998-4c8e-9c9c-f1cc2ad92164,276,33.38037516955156,97.8901841151709
69184cc9-16cc-4ed7-b1b7-d3a25bd31a78,866,27.980089743634075,85.83386851103472
899900ad-c5b3-4010-9072-73cf983ab11e,198,32.7952895534294,14.99359769924583
8685d3dc-5ed6-4726-8c1d-359903d9ff5c,716,99.953170183542,55.404799441376696
984d1192-255c-4ac8-9719-69cb3deb7773,723,14.599382344044663,93.4700827987444
1ca077c4-634d-427e-8d81-9393587d0808,844,69.73232732513269,59.83055889683296
238fed89-0c74-4a34-a0bc-ceffa42c9047,19,72.24235668693746,16.62531080569768
d32c7698-f833-47e7-8f35-18bc0c976498,597,1.0495422510624963,20.432019343236952
65e88760-8a05-422a-ae23-649cc5036776,608,77.79894069998085,1.539912818603173
3127d345-e426-4b5e-a883-e8fbd0f05906,457,92.44740085906268,99.1502417925874
e99cb6e5-d843-48a8-9bcd-437861583615,292,88.96229168757317,19.139837413355355
bf425613-423f-4511-9ead-1e050832252f,gwtk,21.949977179620817,72.65991597381252
a84be05e-fe1a-40b2-96e4-4d7fb3603a15,480,10.615351525461223,71.71299759813276
2405113a-6ff7-4097-b2b2-315709ca3a20,150,6.430931587556687,42.54414177017011
9410da9a-4c56-4628-bdf8-9dd4f925f056,344,63.04445791138096,67.11846564828247
8118b487-ab4c-4b52-9228-8820f0af9a2c,shox,32.348902840136184,4.326877683205311
ef21392f-b540-41bd-9535-77c4551be496,157,0.0050241037574005,83.30424014568722
15fa8758-ee74-4eff-91b7-c892f6215137,439,9.94476146527472,49.47156654258191
9ef1f5f1-552d-4b7a-8783-5a2e5feb39f6,83,57.343239453355096,99.89054090810636
03d0ec49-0448-4833-bcd2-f47a7a4718aa,731,47.89668341075423,14.69062767426148
421c2fd6-da17-4e75-9f88-079a9ad7944d,355,25.05142891408537,95.28674699007108
4b3f8ca8-f5bf-49b9-b19c-30c7ee6a2111,127,44.62455422648613,52.684033824382304
bc6d69c1-6c2f-44b2-a138-dc29cd8fd3b8,538,2.191564769092391,53.653310768883344
a9c58731-ecf7-46a0-bf82-539c35b34b61,491,35.800937888152575,57.11251923539046
7e357bdc-e09b-4b23-bf1c-62c0f8f0776b,103,1.4858408532284706,86.79753602517756
4428f494-af25-4ab8-93f9-638e8516594d,hkuw,10.463577031798756,90.86075375902888
ee9be05e-e061-4e86-843f-82c8c2da1e27,300,66.19026143417412,27.20596095586616
1f4d3222-3b0f-4fe0-9d5f-4af7f7a4e741,272,76.84177152448048,75.8547976779715
5b85bff0-04b9-4e2c-9d19-c0581120b096,787,78.69513009202801,14.997616721387097
0122afcd-3e17-418b-aa0d-edb8d0746a1b,625,6.872527457225408,44.1213513743563
c04066f9-2b2b-4758-b99f-fdfc4f688e8a,330,84.19821082730596,81.10436884500378
2701ddb1-5b19-4b9e-bae9-4ca88b0d1e5e,348,10.29180395785183,23.187482993234177
39203c46-3e1e-43fb-841c-f6fdff9c6d3f,515,5.338957223394802,87.1054355700045
36729747-2c5b-4795-b8aa-b6447ace0a9b,685,62.60141737971405,28.69439066703574
efb4c57c-0ea3-46e9-98ec-31b358cf56d3,429,11.41377331430874,82.76112946244226
