id,size,coRE,suspension,thrust,weight,crew
8b15d8a9-f089-4834-b397-0040ddafe37d,717,32.85887472186564,49.606892509657406,73.65157947446697,64.43240808562489,2
d6578b4b-3a37-4aa0-ad4e-06cfd030acbe,581,71.9008374620612,6.765526978591896,25.127579282101,42.7020705430098,9
5b824a68-e40d-4044-9fcb-c9d6475c52d4,726,85.96190300398884,96.92265888423292,34.272342474241825,60.80769656682968,10
f5ae5355-fa4e-4657-a568-cc4f0e9f950e,592,46.69027988773221,29.17172182703533,9.489298685815603,59.556929913365,7
49e12ccd-1eb7-4041-baf4-d3ad672474e1,525,69.72442795522657,42.734394325957616,32.129345623673814,94.4824343585,7
1f06a4df-95c4-4ade-a211-0114aba67f55,Edni,72.70873867772639,68.98273951375477,93.34598249333034,91.28136155754324,0
173a09f2-3b62-462c-9141-1402558bc3ad,440,93.58480794205283,39.0214384621263,75.03926113217794,5.566083606215722,1
0804ae65-8d62-4c4b-8f1b-8c8aab9abd60,819,27.293094950455764,69.20009351926657,56.80314785371643,34.78998003414979,0
ced66fd1-a79e-4c3b-9383-26a0fe514278,427,59.077356908271895,40.9849362025605,93.9342384267768,20.688851212366387,2
b0dcdb59-9d2b-474a-8bd4-27abe235507b,127,23.831566735944232,70.1982895949146,4.402914372477351,19.231661924131423,9
b0e16a62-517c-41ba-a709-5a27fcb2d89a,955,64.88308588194846,56.44771397238998,34.86044320591203,63.28689075508802,2
b16a2dcf-2bf3-43cb-9ef7-ba7fa9c85f96,149,51.65431281483255,47.78342850317241,84.68674744464063,59.5421179235753,3
d4095bbe-0106-4fb9-9d7e-8cfb0b45fac5,143,8.208786998451266,63.90051835722604,17.333683669246835,44.161624052896045,1
7e848af8-2565-451e-9222-18c91e55814a,144,16.019261353798154,26.832683137737256,60.28666317316844,15.159457342832273,8
53292069-52c9-405d-a92b-a6e3d27c984e,395,57.969915510433424,90.45661946860724,46.01825164995977,83.41792642078344,1
42668dbe-0a9a-46b9-862b-403ad2c00e60,849,22.02661712778704,54.30774498317568,64.29421264739265,10.576794122647804,4
f36db7a4-4925-4329-bf68-7778d8df6a43,35,86.27537283467748,49.750320208129615,78.62427891876493,32.64476408604745,1
ed18bfc2-5547-44d3-a4cb-21da6ff9f0fd,267,63.29650241270953,34.28062022014638,70.7756668079113,36.23011750445191,4
6de80171-678a-4730-9b8e-3565cf7a24d6,896,60.37807835436393,58.53123943214327,82.11972901289899,82.77065885248544,9
ab5bb276-1500-4360-b15c-831a876782d1,41,85.68005795750626,11.822601595790497,47.70928595651417,38.95084421786416,2
540854aa-4efa-487a-92a8-218b570dea81,844,77.85183547037582,37.17101427628984,51.933953327391656,88.23009641176296,2
3991a05e-5684-4611-a41f-62fda8599c54,qwkv,8.858403028877227,8.818687524324975,59.127937959302855,79.5572940809578,0
ee312986-2618-4411-a041-efc7e7dde731,349,48.57559690402821,67.27997705504006,75.8691731632607,61.77400425421517,10
be39e3b8-ece2-4204-9f7d-20ef3f7923a7,zInH,60.35843165594517,29.604798563285385,7.9113484290433185,81.66391749435417,3
e816874c-460f-49c1-bf3b-a547a731aa84,azqx,17.12144226302399,14.34558602450785,14.828016457946369,35.01483880916921,4
