id,size,Mass,gravity,temperature,life
6e3408ec-e550-4b8d-af8d-f1944444c581,481,50.27894484474259,21.425109096615625,24.25125531203991,False
09f53c94-cd67-4456-91ab-3d8cc9e03751,980,9.471210352450566,56.01385042460916,28.917036223542645,False
3bcce32c-5e18-4269-b491-2744444058c8,citt,19.744349160600205,88.3523705315622,58.95146567041767,True
3ff629bd-96f7-4422-aa53-108c4ea30139,908,44.829150474063816,15.206618429146111,96.68171590493702,True
02aa7687-59bc-44db-b3e8-04e78a2c06a7,27,88.57487358298228,13.946067783538163,3.621913957007184,True
a2a2c724-0375-49eb-8237-373a256efb86,489,57.53907354350617,25.764985727173872,2.044158540925345,False
e786332c-ce8b-44b5-88e2-d2bf0295fc0e,478,33.22109664506559,42.14116227000553,99.15199567148504,True
58e7e257-b4ed-4792-9f7e-9d02b104bc3e,sreo,29.69878073772896,60.10086691173066,12.180150235004872,True
62a577d7-70c2-4f54-aa29-6c365ff8b602,437,80.52827719458178,36.454039489722,17.648038431556845,False
08b8cdaa-6d21-46c7-9927-71cff8eadeaf,669,43.93010728784169,25.12415851926879,57.61441840853048,True
257ea6dc-3c72-4a4c-aad0-5da018b8a051,423,66.74505787000471,85.01039456311243,61.85519388201882,True
503268cb-ebc5-4168-a194-d97146ebbce2,buot,66.99860436244285,50.53576548723521,59.996122251368334,False
1e6d4d22-771d-46a8-9433-88ff46d4cf06,117,33.89521613385432,81.32748748839145,55.06504216319503,False
428c2b75-b531-46e1-967f-942195beda3d,802,42.5751523540425,55.77158625338485,53.35404266886834,False
5d9a3bda-5e29-4a53-8b20-4f5acc403d3f,885,93.38188112999478,17.90535697435728,94.20670399016402,True
44808894-dcc2-4bf5-aa05-ad5d6a2aff2b,84,76.06526707216868,16.111196368612624,64.16014168602523,False
c17a9e13-5a20-41e9-a85e-ccb2aeca7c24,282,51.94584311359609,3.5753910949432144,61.91721115639319,False
ccf4678e-215e-4cd2-83db-46cae5b90914,vqxF,19.78473042500908,87.32724479716194,11.919693510120124,False
f78fb158-e66c-4021-9909-ec7f3eb14941,637,68.20386553900303,0.7340439803986576,55.324488879347285,True
32b48b24-9aba-4f91-a3c9-c5d48f7535f4,426,99.78206677829756,47.99740512892655,80.87568379946094,True
ee24bd91-f25a-4278-ba8d-c3f7f4021e65,ntgb,80.30882801113799,39.0599500869238,81.86219233942931,True
dad8bf31-3c62-4933-8549-ea3a69f21e07,wtwy,70.99150714535965,21.91704949438196,85.41867246492019,False
1b335459-854a-4b89-886a-82ab46be4b29,726,71.42865026697642,45.65876657415701,5.4838743752981145,False
aa62cb6e-c737-42bd-9933-bf5c41f5eb4b,189,22.395599183496618,34.94987921008974,24.168917379398568,False
c9588547-51f7-49e2-b570-ad48db07bbe6,dukg,38.42035910392215,37.46264664058268,90.74223458523512,False
3be69185-131b-4f37-89ce-da1ad58a8b14,639,55.99382800345902,16.516382911164772,79.04375552519014,True
be94f792-ecb6-4431-a2b2-fef119792d81,568,53.80164858964186,91.44711871449476,50.85429900546635,True
81b280fa-3bcd-4a9a-b214-267a4600302f,115,38.52498315319393,93.2823833730135,10.921592378094925,True
a7c6dc0a-be14-40a3-9175-a83fa6c76770,648,88.33720713511973,37.73833238441182,86.21151656315946,True
3b6e4ebe-dfce-4de4-a4d2-5ceb030621f4,124,69.61779835082496,48.75871746422127,72.37009470675956,True
e5b635d9-e155-4d36-be7b-aaf3810eef4d,931,21.74571287521417,75.15346104228222,13.106133214514417,False
3e57ff5e-754c-4902-ac79-c202bdecf929,509,31.331139989994348,49.79833651062568,14.251836564359122,False
d2daddfb-efb0-4fd6-8dd1-ed747d99246e,190,18.572510075886672,6.598463157163126,12.14162600196378,True
d8c3a069-4caa-4d31-affc-f22d4e2e275a,830,98.28627564022028,28.201203856958813,95.73686621971476,False
378255f6-f49b-4a5e-91bf-477ce94021a9,222,2.50268203736701,64.73478809465699,62.77497692744202,False
6fcd4fe3-05b3-48d2-9a64-d3c20447e6d8,867,9.382030478577184,64.64205383124529,68.9135041927924,False
6421eaf3-ea92-4bab-bbd1-f41f3dc051b7,jzpZ,68.04788478311002,69.42466403130412,98.35904759656592,False
b608ba52-79d9-4c96-b34f-954a03d5f5ef,663,39.88736299592063,1.7439344433878512,49.41741090476833,True
9bf6b323-c2be-4938-848d-e70ca7c79fb7,678,85.84720991112692,76.34131026637776,28.80930503141077,False
d36d3126-dce3-4d71-8de5-5e077dd11bae,124,83.62715274764831,98.0838894017144,59.38617760926716,True
0474e1c9-1f8b-4503-a9c7-712c54d1a529,223,89.33603854261203,54.12985434496864,95.97956173557918,False
e05420b9-79e2-410e-94eb-689d56c51cba,662,69.32430785912067,7.669141178987882,11.951863860149125,True
e22d8f90-fc4f-472a-8beb-d85df589a72f,647,2.6448166332797007,19.520212742291253,75.12574215381355,True
4e2dadf2-3b25-419f-99b7-3717e50aba3b,olig,96.48100431784306,83.93464985074404,31.58220902565838,False
a324de9c-2798-4f3e-8a88-7d37d75b2da1,302,53.30356841261978,46.72965231778565,16.45369508335256,False
be868b47-3f42-443a-aaf0-35b25bc28d2c,685,14.597000451439456,27.743096375604186,36.8620641192703,True
cf3322d2-1765-4a3d-ad57-84ccceb6d987,lvjp,71.39699321223208,70.2585791185981,31.503886884557676,False
c83f8b57-73fa-409e-9b52-3b05af1c4598,359,97.09015697759588,96.15352621464172,18.183168676306096,True
c951affd-e6ad-4966-90bf-8cc0c195726c,408,24.923586838882827,24.663847711030485,67.95613067921411,True
b9ceb759-362c-4998-a39b-460ff23fc975,326,3.0706702219822524,55.924879610181854,75.96117776655952,True
659201d1-8a9e-4533-957b-3276b44c7db5,jvqq,36.82750285404647,82.12191908551372,47.63173366666694,False
2ac63be1-e0ff-42bc-9022-789d81becbc5,75,59.13767311590091,0.157683122898089,17.42252560174935,False
30b1ca78-bed3-4710-bd1d-5597723bc7c5,521,49.243479735725,5.933186028498838,13.254092506865312,False
3c6a3ead-38bf-4ce0-bda0-1a6d845895c0,905,69.43911248595248,72.94439835326577,24.80074046587908,False
d41333e6-0265-4d3b-a0f7-a7ae2a9356a6,887,11.770077137090574,10.945749877864309,59.60099702643119,True
1a4223d7-9fc8-4707-9103-b1d267909765,938,15.24170400354522,20.05617302421504,93.28309092433769,False
215aa6a4-2db5-4110-9b7f-d7f495e3cfba,doje,52.88285379779735,22.85078578164953,64.43366563062797,False
ff8bf28c-5b97-43b6-83ef-fe2877b95283,246,46.926968780014,38.17221883908917,70.14579734069869,False
5d2c6539-3f0a-4e54-bfdb-3aebefccebf8,edFy,87.24839167760346,55.83045622176089,0.3002492490105757,False
613491cc-aff0-4d6b-bd3d-25b5f3cd3486,804,71.8034884328442,80.40622351076486,21.439750563981,False
0df5ff8d-f65e-4f99-800e-15bf207ea73b,72,50.51877615779823,35.946000964993004,56.985982228500106,False
69ce4b7d-6faa-4c60-b8d8-c7a429d30b67,wmbW,68.76485729377362,44.04722525760225,58.01688843389559,False
a7c893e3-5ec6-4d54-80ba-06b7d1f69ada,tdvs,41.851261866622366,39.67017337409756,5.410623031397,False
256d2e4b-82be-4b28-ac6d-fa301d909404,303,44.16378658246132,97.48947894135144,59.74831366559709,False
c02791fe-d910-4d16-8d58-83ea6803749c,471,77.36316628928262,38.866026848335785,59.200834156783046,False
6d63115b-5547-41dd-b1d8-1aab199a9368,hrXu,34.906513016225226,29.950322337099443,32.76197243453779,True
251de5d3-454c-4c2d-85b2-3c2b85f5e9a5,173,28.97229327452242,81.10805141150298,29.472239568649705,True
f7e6089c-4cb3-4f73-834c-a7eb22c775aa,119,73.01749890911236,57.73636508298993,99.5483993507204,True
b8f51563-bd8b-4866-b40d-e8711808cf88,swfo,9.370363301952322,37.779962807734925,65.78646011646839,False
3dfcde93-8a3f-486a-a920-fca52e7eebcc,aytt,12.689139830628903,28.61076973558182,24.359589085821632,True
008fdbb7-d343-4f9e-8a3d-6f5c84c19a89,874,47.01462346268747,30.03485455437865,25.914549300950952,True
f54109e1-736d-4e2b-b891-bd71fb267970,247,58.40966564321898,36.693575047019934,76.93775533582048,False
1489ce5c-43aa-482b-a9d6-f8c26683486d,xekr,23.059027171284477,92.94733554762745,80.52505316017424,True
7f4a1125-cbbb-409b-b45c-c609cfc3df03,736,42.37443052156775,73.75929048921265,52.042519705806654,True
1f2510d4-f513-4c24-9e8c-118d55940c4e,329,46.20997969680887,57.09778709558611,27.021604517304965,False
e1a6205b-7fdb-43ff-8411-5fb7e2643d6f,17,62.54750837187497,66.48808059530602,71.66987419614644,False
e4f3b80a-9264-4d23-b85c-cadfc4d37362,400,10.20162731753641,30.55051679467641,86.8646047635956,True
fc3e64bc-1db6-445a-9457-39e5205e8e22,917,81.12836545404575,0.3681289082490546,73.92181138155108,True
261f1559-d47d-4536-8709-bdd04bafa3d7,bdyt,15.696879457307968,58.6633871031697,91.35211694348628,True
836656df-d91e-44e9-ba78-fc4163b45124,myiy,4.12223657510461,33.24087867209619,73.48614267355636,False
fc0b5c37-1fae-4675-b8c0-85ff0b199f86,851,68.40245392268396,33.37957056295484,67.97254475841716,False
0bac6001-16d9-4385-a33c-b8c4583a0f0b,532,73.49696791195758,77.90316748951808,26.610338962829704,False
c55326a8-dea4-42dc-bb39-74a885ccd4d7,whwz,91.00465279793043,27.950338734459702,27.848196406603808,False
9cb9c9b0-9c22-42a5-bb10-80bc7f74162b,zwmt,83.37651211663355,31.14580845606566,43.71597225460162,True
2d85883c-77ab-4c59-8017-2248598e3521,52,69.19459843801093,68.1627726312729,61.07199412040066,True
3453510e-6580-4769-94c4-02cb8c6bfe61,cajg,37.72323200248765,14.296538983905585,63.02346834142577,True
2327d905-e657-4d53-8a3b-777c8a6cc22f,23,47.33168756413221,21.767108130837933,53.66503869021907,False
d353abc0-a2ca-4a2d-b4e2-bdad4159e486,506,20.5207873451825,15.074352808918524,6.944851949842068,False
dac3ad03-5180-4ff8-96f3-4555764192af,912,86.02204499596962,80.87665549355987,51.38747196035452,False
00defd5f-ab85-41f1-874e-895323f27b9d,618,32.54318402199657,51.17200690252404,99.58687052110884,True
9ffcbaa1-0e31-4c5d-884d-44f3a2b31823,548,47.456506912239625,16.344531938800632,89.37650149469152,False
34d86b75-5883-4cf9-a09a-427866cd36da,ynge,57.67140542543778,90.8292895150865,53.45154379999525,False
1a52a71f-2d46-4dd8-a14c-4caf40bbe3ef,214,97.56056533680176,6.975925555635532,73.00840047815372,True
a6b8f851-046e-494d-b319-dfe89e6b39e0,832,87.30034457261404,94.23452812481388,54.71542687278813,False
692e6bbd-16dd-4370-9e16-5512b367426e,228,38.0700139817176,1.239523069965709,55.0056936286865,False
6268e303-73f1-477b-a2e3-74aa30601b64,ddeb,70.2036347668623,67.1101221077677,14.688994866672022,False
3f2cec17-d0d8-43c2-9b03-e61e2fbbc57c,621,10.826629588181705,31.914049026296087,37.34932811632001,True
0c9aed6c-cd0f-47a7-8da5-3a5bba1dd90e,395,93.15820064070508,10.597854467147483,66.75024418476198,False
d3874543-4aec-459d-9758-bfd9399fa146,286,80.29151300938817,39.37175803978491,61.092475785582025,False
73479cfd-2dab-4c53-b8f9-1734f72246e2,674,99.43792141000256,69.06178500199542,94.11602286448544,True
33a32f1a-69a0-4b99-bb40-6380ee702d7d,142,6.404098861751162,8.610186463849267,40.87846495347011,False
0eb35ab6-7ea4-49b1-82b7-1665f14d2b10,486,77.55750777865678,82.12127414149285,2.639985780665288,True
149ec99c-bae5-4c37-9e55-773e7a61b387,kmco,91.08958804927148,44.126565269677045,32.90452639704854,True
9f71cc39-71eb-4835-854e-84fa6f5b970c,dQxU,9.906736023718688,48.894552961014334,87.62269659824308,False
9603e3ae-f9c7-4d36-9db9-ef8f39c9609b,563,19.331110096917534,87.48411406842848,92.06173790789272,False
b39d2332-496c-482e-905b-122efef5878e,484,90.1640905208873,8.8592369624506,62.03303968120862,False
cc25847f-fb2e-44d2-b6af-918e86669b5e,906,38.08220047534397,85.28049052217706,32.14892609053519,True
d45ef26d-e08a-4e0b-af25-af33d0bac9fa,593,43.58718744042097,36.53581078655933,89.33361210351774,True
b1f2d1b4-117e-4b34-a9cf-1fdf63f57194,737,10.610675427483995,8.907429011031297,35.39329896302114,True
21570b53-11e3-4e1c-a250-7b39cd3bd678,qavS,63.59638545887717,74.4994345577283,43.32561514508547,False
c6b9f111-88cf-48a4-86bd-063fa033b95c,cywP,60.9925975518014,67.09534130131813,23.499311450792725,True
a2107641-7e6e-4c51-8e96-19732c8c31ce,779,13.636414566387469,6.269279549934536,70.46458983636423,False
dcd5cdca-23b3-4939-8200-389d1690f629,vnbv,95.9286112044308,2.9255601631522965,46.73690124440021,False
40ef30a9-1844-4a81-8094-f5c7a771e6c7,213,36.78997869242097,7.818968721028829,4.037819427236366,True
6cad5fdc-ed47-4b0a-95df-c750ee5d56c1,eapl,57.820470958536205,77.57530023334415,3.8870859319156015,True
8d43e416-13c0-4a50-a919-967860179f62,201,67.1416356777861,71.95720946157607,1.1348084352007182,False
6ed2345a-904f-4352-971e-170285f6eb81,sLgl,93.95879646751108,60.98759626250008,46.86023544688501,False
d758fef3-b8d7-4033-a113-2b8d7b84cfbe,549,80.39151674343796,38.71503153409556,72.56698581787387,True
6c4304fe-90d6-447f-82f5-06d54b179b7e,399,38.05957756568298,37.29755615698684,72.47675623110365,True
238cbae0-bf90-411e-b73a-7d3cdc132f30,349,21.20402389824717,83.29600803002373,14.479525076469102,True
2d81042f-5aff-46b1-afab-2c5fde0c690b,581,0.960294458568378,16.583587337203088,89.54270554354297,False
c6df8e04-5d09-44d3-b92e-cce037144853,733,11.14353549305761,94.28850630387343,72.80379555358886,True
27d689bb-0ed4-4f61-aa1d-a1ac3cedcfd1,vlmk,2.7054952925291698,89.51608265566733,89.6245132481925,True
f250e6f5-5492-4647-a37f-17cffc3f629c,135,60.30895681777504,60.42074750833925,84.39286664525966,False
3a38deac-e0a5-4734-9d6e-06601a856c30,951,38.20364219356309,93.4635712049087,8.934213870807127,True
c0e119e2-c329-448e-bdcd-4714da2042a5,283,11.241782424746836,0.0445391749341328,7.783667433063213,True
4e93b007-351a-49a2-9a88-3b6f45ef3a7a,872,60.252078006032114,50.49382045396069,63.32164136745262,True
210f7c4b-c8c7-4ba5-96cb-4a078d51ea24,wtiw,57.48260139412348,38.14861318326939,23.92031879233739,False
3d11ed76-793c-4ce1-a08f-0e50cb2c1640,200,72.04425174949976,53.43499585281455,41.18302773377037,False
ce9cd4db-f752-4497-a6a3-235d95d2e147,443,0.6495784051217535,14.143298648016732,54.861577540128245,True
5b32083b-237f-4dd7-95ae-5f03e0817af1,894,92.3327930387908,19.834456999343743,67.89377888763437,True
ed3f4016-32bb-4186-82c4-9fc43c9ea173,700,17.837613680267616,73.09643874239342,70.67274891548487,True
8a08de0c-87e8-47c3-8724-f2f3580baef9,732,78.31507918412431,77.51203416636443,11.838164904877368,False
48d0a4a3-8102-4fd4-a2a7-1da7c2343dda,100,75.94161361124007,6.7837729992382805,86.41125020189999,True
c5660e81-0e37-43f6-8a65-f90b25eda85d,913,9.24228916100417,37.948799372976005,82.25211582395465,True
071ce5bb-8173-446c-9329-67a926cf37e2,319,63.17102679879337,18.617700959463733,39.74377053784778,True
60dfc417-7f23-440e-a07d-94ff8c41f61f,913,45.01647773139557,9.417691923225425,51.73319837953437,False
daf2d96e-97b8-4438-ad7a-9d7b0a9323e5,Jasm,37.717050065812096,72.27979572719536,82.75910528305668,True
1741f0bf-c66a-43e3-a442-6436a6a3eca8,966,59.47356374045621,54.20222825445256,40.17042146535924,True
e003b405-e05b-4070-9393-244cf6539e8a,149,94.4777949663921,99.59563929339524,87.29779794906152,False
c825d62e-a804-4054-acdd-c384dba16128,fccE,46.53935533510592,73.57247858128918,83.53467318463112,False
974d0ea1-9941-42aa-88c8-d3602374a646,hgJz,60.14514178624587,49.02565413628815,11.947586095130813,False
5af824fe-a3bd-452b-ab7d-9a7af7cbee5a,xqtj,43.42516079391764,11.344074561020436,72.54278189650272,True
fbe91344-f94f-4707-8d18-f9dea71c224b,134,66.27035084344884,12.95803578473025,13.23357649706477,False
12398033-2d3c-4761-a9b5-0f4eeed2a047,sutb,11.53138933852672,54.15383709326774,71.02772245680275,False
593b3509-568a-4574-8ef9-86dd5b576a11,459,46.10535003854533,46.4857257944863,23.95863343095279,False
ddb81c36-bd14-4c17-9763-cbce9ccc2916,604,62.215131711757344,39.18318152781585,5.027338496135403,True
da5d615f-db5d-4a52-8dc2-405a8b894e6d,coEf,56.792022745336055,46.47956985346481,58.47073277287664,True
635f84a0-7f64-473b-8ce6-0c08b0977f49,251,51.42729469720514,94.66181909965525,41.88457140371088,False
f0f79a12-4177-4b62-8e33-d4b264e03848,592,12.882793104259726,77.46398059706809,74.45102675647148,False
3650d52c-9934-4d64-b38c-1680b660462c,905,93.15561816199434,18.495337110467503,16.566094452679625,False
779fdac7-b7e4-4431-91fe-915abd444e78,537,38.30085870892328,95.10789360484016,18.38552110990913,False
f2d2d49e-4ded-47f7-af62-e6bfde5f7b5d,853,3.349198211617,66.32242171941694,29.83147047001992,True
e7a85ee0-057c-452f-beb2-b8eda4e13e33,awaf,97.43997300144858,25.45259107786526,62.13249111202157,True
8d7348a2-36d4-4b97-8baa-ede1d6701d72,116,94.30797915120588,55.26473179299557,45.62571133820392,True
c8cb1456-ac75-4e86-9760-ef4c1a43d385,TeiR,36.875695796196695,35.444154550522185,91.43202874535334,True
a52a4394-8373-4e12-a259-7ec5d0d3b8c5,596,39.78414372919266,34.498462396150096,17.071920657237204,False
764706cc-5639-421a-9c86-f62154395284,ljbE,79.37694442255506,87.54654368140962,68.98541553101406,False
81c310b5-79f1-43f2-92ef-6bda1d6617a5,925,62.556965545756704,90.4557695844737,55.24075790898672,False
