id,size,coRE,suspension,thrust,weight,crew
1fd7da34-dc47-41b9-b85d-551ba2cfefab,242,2.768755016155444,67.50793156990574,57.890158539854895,75.52279207235881,10
8b690800-0598-408d-85e7-ba0a7ebd3f5d,ctor,37.11865067048869,98.880898022739,74.02417556982822,52.646184592816056,4
5eaee719-6aeb-4db7-a87a-c1afafaa26bb,73,16.093989754528117,92.17039087073478,88.93394641725885,99.2482350332566,6
2730178e-b6b4-4cea-9422-a4d4f3514994,439,77.93989447580135,66.70008348115263,27.33114624266497,79.1906386715882,7
8cda0c91-d783-446b-95a2-75e6ab413ac5,245,70.00178733301044,40.81111571040015,69.64186399612672,33.522641453312666,7
e77ae732-cb8e-4104-8716-047262913009,210,43.224319282949445,14.402303130766004,67.14338591248583,7.755943426964118,1
69e7e34f-9449-4196-98c5-a5d317137075,ixev,83.65988789278703,76.69067873876098,26.728970994477383,99.56978029764156,5
db7ae56d-f94f-4dba-b26c-f735eb1d3c47,188,58.64259292356826,10.100506951113696,98.59779636515344,1.9924535347384809,7
43273ed9-2b75-4dd6-8c8a-8d8843bda8b1,782,72.50852923453355,41.93405382802441,89.1325249690912,58.18565851468435,2
d0bc2f8c-9d61-4b2b-ad4d-0e26264628dc,503,40.196928547192925,55.552333968443456,74.46023434533791,46.93611055556385,5
2c75d78d-48b5-4d3d-bb2a-38eb080afb5f,482,73.60007354534682,14.58082270105958,34.66235765616117,61.8058063051502,10
1556a516-5f35-4d2e-a71e-f6d92f88a1f9,654,14.569791676587371,99.94293414137503,39.81037139370789,51.346897534703686,4
0598587d-9317-4e74-97d0-77c90ad68122,twnw,79.11171467745706,32.669849884482005,14.505567422802912,74.12453792945072,8
113de98b-9522-4c97-b3f9-e83648869a99,suip,22.35840423332993,13.881826521540296,7.851747762512595,92.84707477255736,9
d37b9b39-351f-4213-af0b-aee0ab0e6b19,qcif,81.88340292634263,9.141322972686094,12.105737613828191,53.83370831445171,9
49fb82f5-6ef2-449d-a49c-64aefdfe43a8,835,84.50069140544213,37.53925642585001,26.32224164085666,92.74531452355416,3
1dc40a43-663c-4e36-9732-1bb02b4fee26,833,36.78099276817564,75.8186276004621,77.31183586957741,37.86040710503301,6
7aecb30e-09c2-446e-a2e7-2ef758dc5d18,743,25.717550765618803,70.18521892514624,81.99856623538344,1.7295955569071708,8
52aa4ce8-95b4-4666-b9c2-dfb07d9a8394,547,83.61717545331345,44.43669186765635,10.572628920291104,93.53568918013993,1
852e8531-d886-41df-a743-e8cf53820080,cpav,16.600791865155706,10.701326708575342,50.97015800637163,24.890297941521776,1
716e7abd-2161-4ddd-b00b-3dd51bb8cd6e,120,99.62590876850533,57.70738675734876,93.8531821902181,53.75474360670415,3
7f1fb027-26dc-4d09-8703-649e468d098c,5,41.91960346572389,93.57939969635916,90.26960953912165,67.99931821889064,6
e80f0a4f-05d8-4126-a2ac-d3ce29d7b1d4,820,2.7772492305342955,82.1308001744807,6.605997323936408,31.784892611391736,5
aac7b1bf-da90-443f-9d98-06f13c2af7cf,828,63.27856563432095,99.50732783677948,86.13456205672448,65.11927674789084,10
0593ec1f-3ba5-4904-bea5-e43b6ae275b8,626,57.58683031091775,80.0809363364971,20.640856966109144,52.66774675990607,5
f83d4ec7-9c53-472f-8c8e-0fff9cce36b6,329,3.680738028410136,36.43252065130801,78.28604015471743,96.3669956239866,6
67f641b7-4ab6-486e-b3c6-09d39ca4a299,538,39.71862983823807,47.91458262994218,8.43593380327874,77.22746190277876,9
80bdd6c8-7e86-43dd-9a4b-0116256d6211,gaff,78.32927517546032,7.186324393039434,87.93515060981073,61.86340589775829,5
bef750b0-36c5-4419-82e6-3baafcfbf2ee,265,34.65500572617155,31.82020465247494,64.59471117077675,1.6394564933729705,8
3397ddc9-02cc-4934-940c-d8f48fd9db50,623,65.20001927442213,53.35437791494749,6.681616763923948,92.43116027269484,9
03604b5d-658b-4ffe-b452-02e438a20ac4,70,75.92126281843846,62.32576463799823,82.11650887970472,84.64405439353759,6
4a6cd591-2790-4893-99be-eef3a623268e,eMhr,48.48028153924404,52.82385574706714,46.165573343617616,9.541659221729226,9
b5dd75df-1e73-4357-becd-4e403bf2fbd5,30,82.0661247537505,16.16230692737912,37.24020468514361,72.65591030705502,6
1487904a-627c-419d-828c-3c390edf3c5d,clch,70.61610354923353,14.04631122368838,86.67468172958444,86.07598819281459,5
567b57e0-ae0c-4887-9271-5cae0ce00510,383,56.95831004473136,33.46576163255699,72.00013073549081,16.80330132420775,8
a9354481-74a7-4dcc-808b-9e85482f72c8,405,73.81368797228947,88.69977147523595,47.48133813470736,54.85720167974011,2
52159af3-718c-4856-9359-2c316fd0b9a1,700,93.65950825040063,2.8128752687470726,4.602369903013448,51.10219871214058,1
e001d7d6-a67f-4259-8a49-fb4c6e8f6adc,lolw,80.41942472760694,48.46630342668291,85.88810782286562,78.28007894722244,0
e1d56c01-9732-44e2-baf5-b69a2c18938e,557,25.699161834474047,68.2369085568732,80.62553182081835,88.09598324904432,8
ba35ff26-6037-4427-ab1f-9241b5970450,401,74.18316227947022,86.13269884663376,4.068317609712768,18.415783396255,8
06a347bb-4d65-461b-a1f2-bfa6548fffde,530,71.28082345766097,29.039005290509767,81.0060435674944,9.768699918164824,10
fd7a437a-dbdc-436d-9038-17df1a774b18,580,92.25795185753802,38.48281426291066,13.061316350423525,19.62144392987891,7
