id,size,coRE,suspension,thrust,weight,crew
171bfbc7-274a-4722-b7fa-8a55c64494ca,539,44.57734506304683,20.85268485604708,4.408712924712955,59.73208240629748,9
fadc12e5-44b7-4200-9e2e-c10c75ed5d3b,83,20.06156150676161,17.17101187739879,82.66296646810451,70.8202417595087,4
bdff1dc5-0561-4fd2-bdb8-50d8da00f3d4,753,35.13859140942841,85.7652556212856,56.15631740428893,81.57395812714088,8
4c781695-e113-4ef7-b4b9-642c887478a1,616,90.88341748236064,19.904061574375746,18.83351305689367,66.41098570722018,7
ea942c24-2c4c-47d8-8132-7b5864695de8,249,16.531133305326083,50.41156053325528,77.48398304827164,74.91855158917927,7
89f62c53-8a1a-4ebb-88a3-c3f6f2cc16e6,313,12.290202804531136,32.04053556613356,35.02819118445733,94.8792716622002,7
616f3a35-2ab2-49da-ad40-0c52173a97b6,158,78.06488636203652,98.92057149263252,14.55126125751176,11.235409397170482,3
01d411b7-0cc9-4ca8-bf95-974ccc670e41,paza,67.14448002504948,31.70323989431566,91.77607984624056,18.38743667883133,0
08993160-3d11-4823-b748-4a36fc5d988c,32,13.246464639842682,69.60472262564443,4.836726769377908,13.251605597932848,3
01418a39-b922-4883-9bb8-21d05171f0dd,549,72.33594373392982,83.10837997706231,61.40928279137853,56.5073999422372,9
6795c193-1278-4430-84c2-05c5f7fc117c,558,16.069282489488113,57.32530748664397,26.640151445203365,2.145062854013424,7
3d507218-70d9-4430-b1a6-dbc2b5de1f0a,341,66.36330761122794,7.548992663598431,81.487688999782,16.2133419473947,8
65b5eddf-c381-4cd3-aa1c-a1ddc25b63af,599,4.468072290563152,64.6513866865498,86.22859078980734,79.42912901113424,0
418a5e05-1294-4809-85bf-627b777933a0,545,48.74359798317441,23.003062756016668,47.85054109565486,91.6311822585097,4
369b87b1-a03e-4888-9c53-0dfbdd52e777,891,19.43294580856536,69.38857893648664,94.12701872759112,51.55238062975667,2
fc5cb6a5-d6de-4f1b-8c14-bdf90f31bee6,924,30.19611707099565,73.66035017416812,25.27430645737884,74.58067243996445,10
233d5eae-0742-4c1e-a895-babdb0245b76,194,21.87657083940501,48.09311762547344,50.93706179838515,49.18740196730285,1
c77c3461-d7cc-4b23-993a-3b4d2a3ab799,duln,19.24567794508526,26.33825711352068,79.30846226133413,81.18309278205282,10
378c0566-89d7-459b-8f19-f2ff167af9be,nyph,61.33781855060929,54.91990583186257,29.608623770957976,64.87968969191724,10
8c1137fb-5d5a-4cb8-ad18-76f3a87f9c3e,675,92.56344519399867,87.71292943836782,86.06787038289407,24.24747312746417,3
d23f6f95-5173-4206-b8c7-2938dedacb57,58,64.25812280571903,98.99999735106272,89.47733684755842,88.57064361613939,8
ce5080c0-81a9-4e16-a3f4-9b1057f2f61c,40,6.512249203320641,65.33934796776691,15.150405168432956,75.53004443404282,8
e88296cf-88b0-48f6-8b7a-a57467425abd,323,12.63129875029012,49.169960137792415,42.43569844136908,92.52301651657844,6
76288806-ba23-4807-905b-4b9fc2eeddd7,129,66.54502975826769,90.47474052001292,63.74659162871142,26.519453529564373,6
97665299-809f-49bd-8167-fa8f29a4b352,52,54.80174181404279,24.506474152150805,59.41758626765565,56.63861409663464,8
ff297927-c095-4397-8363-99941c0b6668,981,53.0795896733385,9.958552824686628,99.62857389680984,74.45822653027896,1
e73cda98-9a2d-474c-aa2c-3b71b5c37181,609,46.15439578068513,37.32946914638507,64.27389001025698,14.131801834620171,6
baf1b27e-17b2-4585-913a-4c8e3920201e,34,23.9765873512232,17.888085666612263,42.73747388205401,96.8584450278366,10
34b76dd9-ad20-4b75-8f8b-8626cbd9ff56,724,0.9222681523585186,35.62569551439761,68.32265814308887,61.29887847303305,3
71caf25d-1fb0-474b-8132-fd9051d6249f,jxkM,23.58237917810112,92.11659804048683,59.64259069964669,53.99349032592284,0
d489236c-7f82-4ee4-afdb-313036ee04aa,767,7.442780272748184,87.65133444922455,44.61258798216552,72.82801831459169,0
cc91cd6c-de0b-4ba0-b662-8f445cfa4d61,189,98.03299092548792,92.80472185943378,69.33869659799127,68.25790362085955,3
0bdfef3f-d5e7-4e79-ac07-ec8c64455271,cujP,62.5649230098312,11.074651641993905,45.88361805324829,73.12023588277762,2
6b9fdc83-9ebd-4092-a405-68c9c18ff379,etfj,36.35451461101083,67.4283210168709,46.45929069753918,69.60687293380904,4
05125663-f957-493c-8702-4a3dce5d2ebf,455,96.00070806264053,14.59105212569165,40.08616634136224,50.914093619187305,4
531d0356-3d02-4c68-b185-e4250195868c,746,26.955670096604013,71.54702133782409,60.12023051075415,18.077096390090556,0
9a287899-c14b-4493-8096-7b8e578dd5f8,105,74.18318803962305,99.89457648909138,49.20687907824144,98.62137401237898,4
555aaf3e-5c8e-418a-833d-90fcd5b1a635,159,98.33503210926348,34.33767259711361,79.6369920062218,52.243496035411205,1
02b08753-a2d9-470f-9ebf-b0d948be39b9,926,17.60059786303718,75.22182720502678,21.249611441532917,98.62074333989614,5
24804344-afd2-48a4-8c4e-f6bae884a0d9,918,82.56955489716175,29.350422956686096,1.9234767132048305,17.841378318631385,9
1fb67c2a-c3b6-47dc-bddc-4c4acf18caad,410,42.36598397103988,62.18877864356443,13.97709096633596,87.1804800473643,5
75d26dae-9216-4e65-ad77-af0440ed5ad9,0,12.136698235499487,55.53468108344545,40.386563033361845,17.72728440705872,9
6707a5cf-979c-4567-92d0-38240d5652d8,qayx,0.4280327104134507,73.87057823919537,2.375368024408664,51.13693438188014,5
3e0a7476-00ac-4252-a66e-cc2bde7bbee3,572,10.497904211837138,54.06302696191207,89.75485895018754,17.61000749961088,9
49e7a573-9dea-4016-8405-bd643fa4071c,209,35.406197671754335,72.35026846104635,39.939779642675234,80.15638325176964,4
069e6ae7-f446-4ad1-a0a4-8cf0369a71b1,542,18.47669722984223,56.84585694894586,16.733079880487487,60.9338886711792,9
b9a23fc9-dbc9-4ae9-bcdf-a8abf48ed789,597,80.81206738312508,0.7275220518757508,75.51850740807356,96.933215970921,0
125ff5cd-613c-4e4c-a19c-b1bba77e2648,efpi,98.71921238046424,5.856016672892894,18.63250547112261,72.81226234195674,8
f290b19f-84ce-4bc6-b8f3-d80b99a9838b,238,32.42363608957513,93.27093049953145,89.34938232865981,91.69477279328994,9
32e13afc-40de-49b4-814c-20f5a030612b,442,20.55098809064567,66.2506214960832,6.048357369798629,61.20828459892134,6
80154857-3b6c-4577-b919-6cf57da49649,43,18.01929214089604,36.978211837378375,84.27467714779957,43.01828157069871,7
76623342-bd83-4f9e-b220-4b80488a70e9,321,6.505153262673535,48.8652608143577,53.87916105048415,66.59294109640183,4
e421d133-f85d-47e5-8c77-8388485b713b,893,14.20802819189998,37.67211397473643,74.03595529325588,92.33608913631642,2
4c6826bd-e1c9-499d-b53d-4f6308066c82,woed,73.2133325775108,48.42772610886745,97.92451074534092,57.59382713714197,6
ea1674cb-628f-4250-8f6b-6d0795c76006,755,25.264521302082688,76.60360464736307,82.58508986460272,74.07523375659825,2
ba708963-d6d9-4797-a2ab-77551ca40ef3,826,44.16155631305294,67.30588151721821,63.22634772327308,91.20008212525676,10
7467b07f-47ce-4b99-863e-acde6c7671f8,466,76.56166241897105,50.74852725512786,53.188712995521,62.605139435448,2
10e1d6b4-4994-4175-9c04-7d68c7261bec,139,32.96349917177602,0.4406651707281717,96.45428201675196,48.71436858631646,6
3ea79203-492c-4265-b6ad-f16d85478826,pwyu,96.39752334580764,14.537208559291148,92.57095064247495,98.30696963816048,0
0db0a0a0-8d4e-4629-893f-5c32e6d2617a,169,49.50065216145811,65.16352829013424,43.94276002733962,16.864894771084348,5
fb6802d7-298c-406f-a993-19314a0cbb6b,279,53.66866753223537,89.67654409637765,22.540442649227437,83.7795963971379,3
57208a35-8a93-4cbf-975b-35d41117acec,712,51.77298910729219,6.726603306234424,16.219040709609743,47.42351498290588,6
1a0c510d-4a2f-46a2-b93c-940dc8d08c14,630,77.92278022280709,49.671908847127774,18.143254064623072,24.134843295237182,1
