id,size,coRE,suspension,thrust,weight,crew
4a092389-b403-4581-b537-cc856b45dbff,txzs,7.673750062216634,96.51244339956423,88.64109321569532,89.62332371294582,5
6075f4dd-bd9b-486f-a720-9a028a43c31e,792,33.117498712223515,5.662767166757499,27.518357244153343,78.64947837797067,2
72877621-3048-4118-a324-842f1c400063,kowt,77.65580960035659,14.204740633260538,40.92071842831717,61.201528727262655,7
1223ad4e-a295-446e-b6a7-055cd0b6adc3,844,93.85324944029796,97.51776396119324,17.281401720796342,5.68337952590351,8
318c07e7-0983-43b8-8ad5-c7e06d8c1db5,170,52.5730430621858,21.841838011329276,5.668682872717734,1.7047591372471582,0
49dc1d59-f8b4-48ed-94bd-de222bff0ea9,17,62.6539347695087,2.314515823935281,85.94785804171988,53.46862515568426,9
5dabaea4-2714-41a6-985c-4c27c61bfb7e,298,35.65945929234583,89.21072645486615,44.56447347581375,98.23052580015312,9
a6fd8364-073d-4c8d-8b7e-5b2b7aa5e750,dipt,5.222930257488279,97.73257237409312,28.998069219833845,17.125603462196292,5
46ce3b6a-b39f-4885-9706-827f182f3571,328,55.99960663564164,75.77650403372779,27.352387342289585,0.8155777962820521,0
74d71022-8d6b-4b67-9e4d-bbde2719da09,917,64.85699479111922,86.8473224367973,57.842842670040326,2.0542560002156374,5
bf4acfa1-ea1a-48cc-9f42-ba0a16569010,629,51.10389155215525,92.0382097137213,66.76462197446074,45.07207790662204,0
c0be77f1-6336-45a4-bc90-686addc57cc5,cqzd,38.52382285187187,75.17766197495548,78.28281023661636,31.466396825968136,1
7d424b64-00a0-4ee9-b072-2e317c9d01be,ld,63.063094622172365,61.60916606266649,35.51049058873874,93.76636915328815,5
24cdc963-d2d6-4f56-8033-b302bc811113,567,28.379343574228187,15.845227931728978,53.39607675970404,11.574599201378266,1
799770bd-44cc-4866-a852-897257cbfe5d,627,3.506295962040296,52.00034140328727,51.10182684334339,98.14588183560154,9
5ec4df2b-7733-4155-91ec-ce7b54cbc143,907,89.74436345667075,63.731281535926165,29.49745031806873,95.81567945749782,9
0e16524a-985c-492d-8444-d0ad69cde4f7,495,31.89769085591537,96.21518850818606,17.73721476189628,86.22108049573491,2
5e295ff3-4167-43cf-9428-71ae1415e0e3,145,79.40689074853444,65.12765139091945,31.155532059592534,45.89017686024774,6
5e471146-6f88-49ed-8acc-14f86bf5bc86,253,9.810993198459595,50.62130424489402,18.860067142476225,80.72244753280876,6
c715faf2-8da2-4192-b98e-c437bf2d138b,413,46.98963977906296,84.99966965139106,65.33550533924912,83.36180201671782,8
41af9c4c-c0d9-4094-a94a-4ecd9da7fe18,481,85.30925066129223,61.31299959932298,79.64636622914306,49.46458057617456,7
a73de1d3-9fdb-4e88-b822-0f575f0c7d90,690,93.48373424671462,87.49617316316835,50.22583064856182,37.904844598491216,6
cd3eb833-7745-478b-ac0d-2e606eaa78f5,871,13.612707986526228,15.788231504523964,17.688841530339317,27.840996341717783,7
02e0bfeb-1d40-427f-a81d-a0f54bfb9f1f,965,62.420490956437625,95.56992891060077,61.31653062627205,65.54244210667095,9
53a28a6b-9228-4142-95e7-b8c9b0dd6e88,785,71.78331219306702,3.580613588961501,47.69591384354024,22.34378494196853,10
8afa6d17-7700-4b06-a275-542ec8828144,285,67.43390137841929,60.51899583231216,14.683671749254025,30.31701714853576,3
db1008c9-e5bf-4da0-a514-f73874112af9,18,15.711455327866396,80.35818724795234,20.97159514072995,26.47893150672388,7
e1b75db4-da48-486a-b424-35b85f204a01,992,55.86758282190196,89.6630328058997,20.795502792913968,20.309845764137613,8
bf7fa6c0-272d-47e6-abe5-27cbdb036df1,316,35.565209803757845,25.895964467283903,52.4589652144169,37.10108639344399,7
80549273-fc4b-41a1-984a-f9dfffcdf34e,848,32.27682277477497,65.44774127044035,81.56456698173787,26.290952057890205,3
39ca6dfb-d199-46ac-ad10-1774a0e86811,455,93.60021608645285,57.86050141830409,40.742411946149446,69.59683361834328,3
473f4c19-110b-466d-a80e-5593056042c8,1000,96.89063236962902,43.16525638448408,36.57541011708334,36.44074591796378,10
