id,size,speed,axis_ANGLE
830d55df-1015-4082-8d7b-a8bef1606b04,36,24.485474505661387,10.202003785982503
1a8409c0-8ca2-40b8-aaa0-401b36909687,622,1.989778235088402,69.92791363271694
6176f3f6-a5b3-40a9-b72d-a1b802499315,148,65.85260541498715,56.04272257438709
47fc2a3a-8471-4667-b6ec-6bca2ec59584,322,84.58653942520728,56.02316204694968
b8a8d8cf-318d-43f3-bde4-c689a1238d59,345,87.29206888349779,22.421768750225425
0439bfcc-a6fa-48e1-88f9-d67c7d8e3488,461,51.55941654153333,49.74224098538552
522020e5-1d22-469b-bdca-a05207622aa3,396,38.56509710656899,22.044572050194688
3c3f43e8-3112-430e-b626-78cb6027ca8c,757,94.70424717341588,76.28117502586306
c1153088-ba9d-4fa2-bafb-1e8f7fa443cc,180,99.09321976374964,25.796423115972026
e9399265-5a58-4384-95cd-a696ef58ed18,964,3.2412155981649597,11.857209757903997
1bbef3aa-b477-469a-bc76-51e1a796a3af,612,82.84514769582864,63.08656896612536
51306bbf-f202-4a1a-9fbf-0fc04d090e75,amtU,57.80610863076744,67.94425888468508
edd17b3b-a982-4f76-a4cb-3a112abbc407,339,47.12431651184366,97.34795389447478
1ad614f6-81e9-4609-a723-3e8c70824388,y,58.45903140761145,78.26476514197851
fe51883e-0f28-41cc-8756-ae1623146199,321,82.93428368430253,50.78529666416306
c6a4761b-5357-42ca-9eb6-5a2e189981a7,13,75.81638375180037,12.714599855309782
062aec5f-24f3-478f-8399-f7e30f3b752f,tlty,10.448283343762988,56.70026597007269
bd0bfd55-1621-4f26-8ce2-13a9c69e4857,100,98.427093187093,37.53819134871556
e4a996e4-d6d0-4f67-a668-fe376e69944a,590,45.84346816235965,97.72213866637428
095d78ea-39d9-48eb-a1c7-a6f889e6e696,Havc,16.201582436928486,7.651455071414725
fc755aca-c9a9-4c5c-8c43-33215f6e67f9,660,24.725295639440517,11.537546541115606
43f8ad2d-0cfd-413d-a4ec-d9dcf5eebaa7,Lvnu,30.204854770905108,7.787730734891285
95651af9-048d-4ff0-905a-2aecae3c866f,59,35.136244107928135,41.21537473649223
31269888-5c27-4113-b136-a4f75cc883fb,883,80.71470302732516,98.44792987305084
51f4d7f6-d55a-4a02-95a1-e2da3073b65d,670,41.91941283480121,74.10420889660695
8b86fbf3-1f37-4bac-8702-aed612389c93,417,86.52712794184471,11.578023696401296
2a0f99dc-5465-4c64-afb6-98474034e7a8,808,75.998174755022,32.4492756326711
f8c730cf-03a0-4b7f-8316-62e3e5ea7ddd,219,51.7319108922426,43.47022485271626
066c308b-ea5e-4cb6-ad55-3b6bad0936fa,629,39.69442427771392,63.6561105498663
94c36302-e41c-4383-abb0-608d9bf9e1c0,33,57.81197237124979,15.118291205769296
c0a0e023-db41-4c18-9013-10ba782d7aaf,749,56.64320885207616,81.17582109432631
b9656d31-59cb-4da3-a949-be9c3200811b,769,76.66991449184312,76.13166674896877
