id,size,coRE,suspension,thrust,weight,crew
a6a56021-a2f8-451b-be4a-914c0dc17e58,534,47.20388338031388,31.918733728819404,26.9975639458948,73.75059586792196,3
78683ead-1d3e-49f2-a229-97f20b427bc9,144,33.891731307397,88.10318342251475,49.96735499623778,96.3697238241276,8
773aefb1-9cb8-4cf7-8eea-6edf4763834f,835,49.44652764784491,8.209795792882913,88.63265389256199,70.16715120721977,5
68dfd1f1-4414-4797-9d14-0391713d6b4d,860,84.40813675421572,98.75375103705127,45.7192969908288,62.37445414448148,7
25709449-08e8-4d98-98b5-59156a21c977,97,15.57612332431335,60.03088708308693,6.376080480351732,2.1171721913353814,4
47c96f6e-fcf6-45c8-862f-bf6a23f3a3a1,235,67.27671774934953,3.5077732716927046,59.64353365025932,81.6431493440885,3
e90a47c8-9260-46ef-8d27-d76ed3c49617,922,52.41029112388615,26.69911516752962,13.631004446790753,32.705092931445776,0
82005e69-feaf-410c-a24e-83b736ac3293,421,94.39497372249193,41.30262466050607,64.06137179210639,96.06595375678395,0
57773800-62ac-4e4e-8896-74c23dc36d3e,652,8.477755635566119,53.69193680633163,66.90038091252453,8.980181585997816,10
af310227-f731-4790-ac17-7ca280ed92da,590,31.02351259060494,61.318277545997226,95.76420476992595,29.74680856030913,3
d5d14332-2e9d-4e8d-a016-ee3528a8ed22,879,47.299265669887646,68.09917956600658,60.9290896808027,76.30601518405629,0
fdfd5bf6-97b5-4f85-9db7-2c02033945e1,839,82.10939481555825,78.39607367782679,57.09755356095692,45.72571626892403,0
7f1e9982-89f0-46d2-87af-f27dc25d8709,xirz,14.820459091107963,51.32095244649197,95.21095504747632,25.50012142287453,8
038327e9-c924-45ba-bf19-0bb1217cde46,fHrs,20.120974284440983,16.925811232789954,14.48948288459465,69.99195694309049,10
06b4dcf8-72cd-4765-94a4-def29fb248b4,519,6.418432331036083,13.5173385457103,22.97869814925403,30.68784229362199,3
6f8928cd-143a-400e-ab8a-a0e08fc32f09,301,78.79380520650815,83.209021297657,87.80824065461485,8.705966513703089,0
3fc5570b-50d8-4ef4-9d93-8cf80c42b72d,714,1.2771868893517224,83.1596106992437,37.83500320125418,20.84553854165245,9
