id,size,coRE,suspension,thrust,weight,crew
2bc29090-a039-47e8-a910-e2bf4f8cca24,xylp,26.72638573873272,54.89746607851627,10.338417449348148,6.383862782911964,7
204a4de4-31ed-4c27-a378-f950ddfcc537,802,6.324634217243719,3.98103214216241,79.32508929885856,36.86655668230902,9
f59209a5-903b-4330-9558-ace9e7ca2819,709,82.08053964194568,49.82041474985481,75.27404519185953,59.004271026774354,5
6478fe9b-d0b9-4e9d-b71c-f2b3b0190f5b,852,81.22967367072108,18.124517949489483,53.29982667416912,28.60145013942006,8
68b116fc-d448-412f-901f-d83b3cc37552,neaj,37.51504214383108,95.84610282039274,85.25864114625014,11.889898884349003,5
e76da12e-feeb-4ce2-b0ea-fe5ff1f00bf8,qymr,70.51302677503591,71.31646382577662,8.132776197937252,5.968029491225924,7
e3a492e5-0e5f-4a7f-b9d3-f3c5ba4db58b,698,95.79660815675116,95.98873106197256,84.54345637770982,85.05367954258102,9
67517b1f-53ba-43cd-b1ae-3c7c0ddf9154,vmvc,3.2263606911553167,49.6162875801349,19.22045072458226,69.43557483571522,2
6791242f-70f6-42fd-915e-fae0f5264b3f,593,85.73035862478265,55.63587142592044,84.76820575970407,69.71893996711482,2
87c5e955-0810-49c1-b956-a3c71c3209a3,695,91.79510318342884,57.66449525013949,8.683543912568126,0.7847695038774805,3
5ff8ad2d-fbb5-4465-986d-07c90f8127f9,685,31.998641845317465,4.719301046945779,84.6281438769465,43.40389255279923,8
b08735a2-2d97-479e-aa1c-7b2f65113754,737,39.09758332351163,81.31942474720778,43.20782257206894,1.083927058125567,0
f1f7dcc0-04f5-4362-a068-08dc3558effe,535,90.5698483405664,6.310662680267054,51.43848548243888,65.9869732456143,9
1d1ea5ed-e949-42b8-9c59-ed61d239bd5c,900,43.89555840243035,4.0173956960336765,24.92383691458188,76.68068063920782,7
59a26486-61db-436c-b4ac-d9a853048b3f,145,21.934983366126147,5.050316658917486,80.48731302234532,35.47228815409048,9
3c721d99-0fd3-4786-98b1-3a57704e6b14,516,19.69106134514087,23.87367685293622,30.058875409496167,1.4097822894487244,3
382a040d-dd06-4612-977e-0ab293b56c76,5,68.87523354498208,46.3988862709916,44.66206938628028,0.8333302234295847,2
80deef02-0384-42ef-aa76-f24844e70dcd,979,69.9016608329789,27.973728839082646,62.38994379008857,89.86708970458164,1
63ad7da2-0b95-4b43-a728-570593b4645e,946,99.1069648519719,57.81920892258706,31.848345963430667,70.79150261932705,3
32bfbe8a-0121-4b0e-99a4-eed6ef8c21bd,irYs,59.78085285761294,1.40560456404345,68.7860857816504,15.766575897717871,10
cf81b822-510b-472a-bf4e-950b56db2e02,997,58.47254177990172,56.603565713669326,46.29447903211042,73.34482410618475,8
d3954b0b-c618-4db7-93ae-39c18c8de2c2,643,41.3868617720282,87.17695806925487,41.81665519574784,85.74428301548784,1
623a087e-bad2-4215-9570-e13c9d752c7f,30,39.17186101174245,14.230650159202762,75.13899424528887,29.862596338891777,6
3d52ae72-03fa-43e6-b508-28d6821f1925,916,13.946940252625884,62.52359380775119,44.56886920602295,49.14293051585391,8
1072816f-8e27-42e7-97e6-84a3cea4f7aa,233,81.68959117486185,41.29917575189612,23.55070280763175,53.640996782301045,5
407fb244-92ed-4b4d-a2e9-0c00f7ca5ccf,cdri,11.566289790674066,18.524123682134757,9.118668169558685,33.57649952617236,5
0eba73bf-6d1c-450d-94f3-b0f710157be8,Ifwm,79.90125642465695,25.61558367922424,77.23754817565278,17.217256099437172,10
805818f9-aac4-4b3c-afc1-448351da48a9,405,58.56357420843328,24.179611989522886,61.52934719960683,13.072510344151366,10
554270e4-d04c-4234-8584-fc35635bf117,369,47.17450724797661,89.7465750100171,64.82266983917991,9.961697614135645,1
dd0d6bac-1494-4329-9b37-c23ad2b21642,kqah,44.48263561901443,24.319013351153373,65.22579066130841,22.316140555259512,7
f05ecf9a-616f-4b95-a8de-48148051bc74,felb,33.47195185636559,0.8121874508111748,37.19346593626036,12.92500577891812,3
6a0cadb3-2994-4ef3-bd4f-aa3b37ba9b5e,656,45.839944774703945,94.3842722949103,81.82765890370118,37.45220347636315,7
4f0a5433-70f7-47cb-9701-4ed20c1e3350,880,96.09042515672913,98.37246130163707,39.63600163607286,18.02665403455278,1
a1881c7c-e80e-4f4f-8b93-24b9ec33fd8b,ofhu,96.5459148913046,70.32629181862882,25.67617193642343,36.1189171597981,10
bf2caf17-764b-4987-8a45-70e5fee1ea3d,jpuk,45.00626878739666,69.74526003812363,87.89707350881224,88.82080527717268,7
ac459108-b915-4288-8dde-cf51774177ae,700,97.97318165954668,75.10596453573986,43.54070218531076,29.18783557997955,1
930b97a8-9ec0-42d7-9682-df4778aea6d7,667,55.9957862382499,40.84377195916437,28.443648676309497,5.890510044921471,4
36d410b8-9d30-4601-b4bd-1319e9bec84c,qxjl,82.80050033533975,7.309838079229037,34.29782965008113,65.7718855855976,10
9df65bc2-5cd2-4705-8070-e4dce9bb61a4,237,66.08028841922379,34.341130923075205,11.08695596417858,96.89723250787031,3
f45d2ca0-869c-4ca6-b289-bbca0da3cf93,291,3.782199683753906,50.90494498571504,23.51347762407589,58.99261615393085,1
174a2974-c1c4-4a49-ab5a-61c5edd06738,Ivnm,67.31130406160196,81.97401922996677,56.07211314420808,91.20141858338349,2
690d1b11-64b8-4499-b354-f9b25730237c,rfof,18.145338230488484,2.387605042915564,84.58137485513039,58.67095524158494,7
cb147bd4-8c72-47a0-a324-5cc498d3ff0c,232,14.218595927821854,82.61881683963793,37.82193870282033,29.67041014252641,2
587fc5fe-7d6c-4432-b4ae-39bef90b6ce0,651,15.489315683701088,32.51657559505324,59.33054461730012,27.22227227767402,8
dbe1791b-e913-46d6-9dcb-ea5a2a50cecc,Icux,88.75261375249033,80.69883627700062,33.886819843525785,44.75383690514695,4
3412a685-6e62-476e-8d93-77366cac08dd,455,72.17933424531405,49.84747224623377,58.29650893203151,19.20032780028668,0
bae68aef-02e6-4f07-b132-a1a822b43c41,225,78.22338192599803,88.44576043008175,63.72830761739125,26.52718290822298,8
dbf33cbf-ef06-43de-8044-4379734f104d,583,87.78083345282624,95.61670197587527,93.32337422564255,0.5775090345592648,7
586fe50f-06b4-4ba1-8298-58323029501f,256,44.604827001805226,16.65838283123029,51.28690774636151,33.901529081127265,10
57dd9394-1d03-4d24-870d-ac673a248c44,cdwm,41.6955260176559,28.56807833704104,56.40595597862892,84.22393427564047,7
00e50714-dc67-4b4f-81c2-396ad96eaa6f,88,71.10065850323181,21.456209918609915,86.2352122637729,28.09897802949156,5
6a0bc015-6662-442d-88de-c01b01730fe8,281,85.55563955939512,38.81494390421697,68.68719149992279,82.86443877343885,1
41e38966-2b17-4fb6-bbcf-e215c5e2f0ae,Xtb,93.38296495405189,51.61120856525462,4.035766039648814,93.30177058136516,10
565fb15d-f012-495a-a342-01d4303e2d6a,604,75.20054752377075,4.0397217336271325,23.50320073222956,67.31747816883345,0
da10793d-fb87-4f87-9603-a556cd80885d,78,65.2457936190905,87.64681296144875,10.30367270768816,4.031441951670045,3
0c2f27e3-350e-406f-8fcd-ca5f86d53633,427,10.38477646113095,55.6621433100185,59.7685194478298,29.483133381045945,1
29dd9c2a-bfae-41ae-8632-e97534378530,956,25.095839522279014,4.112898951712407,40.29699550717973,55.06833282704095,5
da89d8ee-0fe5-4ff8-afd8-e07d70d8e626,nfdS,99.48793474352884,84.26252447163228,61.76316262877407,79.39312080384194,0
0cbbd031-f80b-414c-a401-76e6e484f2e1,283,63.33625361147023,95.16793348186472,55.81179107856192,53.29274573385451,8
96c66d51-c43e-478e-9b54-8d477ad0d4b2,381,61.30115217957333,81.94698036742045,13.970967730636977,70.51934798848872,2
81d22da3-2dc7-4d3c-83ef-86e5ecbd2c41,555,13.91846321039505,9.670529537898156,27.437184141158056,7.460387940327307,10
b9e203fb-fa65-426c-b5b3-fc2cc44297f7,762,35.51314443686522,91.21928353738276,74.42368107365186,83.4050107836697,4
ca15798e-a477-404e-bad5-feb992139674,tgJu,71.52655619414288,13.12690675271878,52.9251421973792,49.80988448325431,10
24d2b3ae-5d25-4b29-8ee5-47b933874425,xxro,23.06531824905509,14.496164807020694,11.809999468970387,38.32028630150669,4
b1323f0f-e35f-469e-a1bb-6de4675335e1,158,5.833260309845612,21.711080821515704,40.442475752336485,51.069242867485386,8
2065da4e-829c-44f1-a3ff-ab0cab884c2c,845,57.76064228738108,17.916434268092264,10.7419156245962,24.636224348410373,3
652a1149-ef1d-4504-a652-f44d5de091e6,243,77.8061611269981,1.9217215476299956,44.72849178735251,11.404221071851794,2
