id,size,core,SPEED,force,clones
667aa1af-fc2c-4daf-b395-a5cfab7c2a76,658,58.69865530673767,2.8074237212605824,75.17996531930706,5
d10fa079-a02c-44b2-80ab-271b4e6546cb,453,82.66182557779221,41.26824903640933,3.5080743044352825,1
6f6180ec-d941-496e-88ee-78f4b0be9b18,fbzT,14.466537267352386,18.744506121317794,72.64825377499166,9
e61798cd-f138-451f-81d1-f65f047c2a53,102,20.2140379744552,74.00077083903133,30.71527506057197,10
0ee0014a-8696-4fd8-99a0-97476db98b51,966,69.6106606370333,10.232482263646911,38.21481988853607,0
065a78c0-b491-46cb-bddf-7179dc43584f,619,11.582213677663844,8.287885352344283,10.573672116762612,10
f6f54f46-19bb-47b1-a63f-dcc7af3bc8bb,454,50.80320411579255,11.618175248967932,48.789582656498,10
c1e44081-fa3f-46bd-b8ac-317304954430,201,4.11967803929596,20.575753661804253,19.804011744540475,9
bcee425c-39c3-4293-bf66-cc003688d130,wlsd,2.4939446840621327,83.84622674776733,64.1110635426397,6
9a23e531-1c59-488e-8623-9fb03c28edb9,766,99.19586043560112,88.8114233799704,72.50042986949119,2
11dec959-05b3-4d08-b1f6-ee82b70ecfaa,240,17.149651291839675,83.97246179015197,51.02658040805695,7
d5ddd2ec-c79a-4819-a7de-16bac6f02ca2,85,31.216293992769472,82.48223609370898,41.1000318864143,5
0e75409f-70d7-4b71-ab74-9de3a558ccc8,996,28.104569553334315,34.904933905068155,18.909805126534373,9
0374a382-2bbf-44ee-9a0f-5dfd54c07c6b,kmnv,43.98955113545283,45.92771273167355,78.05881914500866,3
62cb9c47-6727-4de5-85ef-2ab3d9ca2537,232,93.32772945334182,99.86146623919365,91.15609409505574,5
d5c14314-04af-4383-93ad-ad211dd615b8,135,79.55078426004414,38.04908008453653,70.9951427811165,1
93d6846b-9ed7-4c1d-932a-30dba98eff05,562,13.018803649210732,75.84502844630936,67.62684389280207,0
df6e770c-bb8b-4a54-8761-122b3abb3630,339,30.241869629892083,55.0385769573046,18.369926695839577,8
0e86b626-bf63-4f76-9a6f-b4e92d9c74cc,hadx,22.433990829790076,34.990798496599865,98.7236110983374,4
d7dbf677-045c-495a-91f6-4612f6e4c838,993,9.89776882721819,21.130772703830647,73.47556399116323,6
4bd93548-66a1-4fcf-971d-3efa3ab5878e,158,78.08153772550742,49.075025600528456,56.52939517957949,2
c111d744-6d61-4a8d-af40-f396329c641e,608,55.89505571326772,11.006018943379136,24.28376973833425,10
bb52d7f9-cde5-4f7b-8714-4bdab95a5c04,864,42.40764431175793,28.491293592588374,76.46203232816046,5
c8360acb-bd6d-4965-8d1d-eb6f93aab8e2,tgXa,26.50661566570785,87.18102517269736,25.607804184708925,1
b6020257-43ad-4574-a73e-023dbe58e58f,957,56.18483074129544,30.232784473498008,45.614986888696286,6
16caa1ad-7712-4498-9b8e-28848cd79c2b,164,46.140266289995104,43.769345916880695,97.68564679733431,4
5495cb42-a117-4df8-95e6-e7707c7a7e5c,906,0.0713792329618101,88.74745901434734,95.89657403259348,6
17fbc111-22b6-4442-bb6d-dd0d12f9b928,951,22.37503383644586,53.89466467113248,31.38872992799795,7
f22c00d1-a8f1-4fd8-a0d4-4432f148fa20,654,56.34245246435129,9.991604635833497,2.445363760613406,1
