id,size,coRE,suspension,thrust,weight,crew
11b6fa65-904b-49de-8570-6aaca4bad86c,705,38.04144339889693,40.27294256215816,68.86622742583947,65.57583951603975,6
0966a7b9-1bbb-429d-bc4b-699caebb401e,892,45.51646236483524,34.28323337642433,52.67051027605781,49.98855966809285,9
c107727f-1aaa-4852-be40-b57c380930ef,936,87.61113643937853,81.92077488058077,24.063702131733088,33.692967802606844,0
9287e0c6-35c1-4419-be24-dbe28279c282,659,86.21178624136357,59.41733107987909,39.82094868234343,40.98713676500188,4
ec257ceb-cf20-4f11-9827-00bd0de506ac,923,13.482731980044328,25.876448008516284,12.833160508285236,48.108596348300495,2
fbf1c4a0-c66f-4668-b505-1d5099b391d1,232,6.7168479189487424,5.218190822057355,93.29198909415626,58.57433181547462,2
7ea652f8-1ed2-4996-9d10-5f9e2b7c99a5,37,96.87357688108692,48.4501543954156,81.20178710342537,59.15653478826288,4
7ca53f3e-2455-4335-b951-17ddae4c704f,600,3.0533785212339293,79.02774865856944,58.65089795473627,17.587334520049048,10
fbe28ae9-b5f8-4326-a8df-a8848969bf2c,979,86.80164546562081,78.205984855074,88.08873716688072,85.64289752672549,1
c7a91308-d84c-4df1-8d2e-a897c1955c8e,927,76.45545187599326,8.761989502862122,64.63382430377341,35.25901476065047,7
081fef44-2680-41ab-808e-9a4538472f47,Npdb,74.77481038592856,15.807082679905305,58.02014488683411,7.060932068550418,2
92c778f6-384d-486d-966e-0afc10aef518,443,61.7939346895661,83.71506408602897,67.42676980563466,88.2863067084066,10
e9ca2499-c42b-4d31-95be-6dcb1c0ccd91,684,64.97884624460355,41.3664872897584,11.442402352159464,40.05173278772548,2
5d52b79b-c146-42e8-8726-41ef3728d1d3,860,2.645422938281305,65.69289679765676,72.32452551607025,17.72457902974791,4
5aae9de6-eda5-4cfb-84de-88bb3c69b4a4,406,88.90697915260264,87.42229717407112,5.7628286031418,3.637829118966229,3
a7b51cb7-7014-4238-a02d-fb35139336ba,Jwss,12.425728341488997,38.08289940049799,31.155599117551112,2.224607533828271,1
864981ba-79ea-4e7d-bdc8-c6001568057c,dkhf,73.7614014945554,34.18845081040541,73.47610961539394,48.33415210987527,4
42395803-e42c-4c04-b6ec-0b1f4ef5cf23,35,22.87148196046057,34.544477521787776,5.915598055677451,57.27551530326244,6
b06c2e5a-dc36-466a-9d2f-276a56c5b27c,530,50.374463809119504,13.861971932646531,85.86774424658834,4.26176063462197,5
34c6f0e0-337e-4f16-92f1-bfddfa90ccc2,256,5.269908346005603,5.056153109831262,61.66646846875564,71.6633674472776,6
553af10c-0385-4477-987a-3f5a618a601b,534,7.636359995342112,41.439400330737406,31.91304151473163,30.24339572100273,6
b970613a-b3c2-448a-a3fc-38fd477b0264,840,36.652246460078366,68.97469107035317,99.38835164392792,14.042332696934643,0
eef2f99b-9ae2-404b-a819-29c03b86ca22,987,91.97215025810856,73.78134319348362,21.5758179230544,94.8404674084947,6
6bdcb972-84fd-4f48-b8cd-c451aff1baff,euhq,66.07750046762669,58.526416924600696,24.438792894180217,39.41786492078475,5
bf1f4aa4-1496-4789-9e2a-b1365c63c89f,600,81.42141183918147,27.35895673140292,24.44253556074315,40.08491925449178,7
e467b2b0-054c-418b-a999-8e4e32b1762b,970,64.47925445285539,43.04677405586577,10.17279087269528,24.68685364574352,0
af79b823-0e31-4376-85f1-b94952bfcf06,iexf,92.85367376628548,29.917157308604047,7.966163061278508,66.38457997300621,0
a1d53183-dd8f-4b61-ae27-037d89c471c4,812,43.81414383751543,84.02824744230256,57.24395183539016,97.5194434114875,3
afdec0fb-2678-440a-823c-718b49deedd0,848,53.04426643348686,22.4221801341032,64.29689271044919,85.54226362796166,0
1f916a1e-a926-4b63-a8e3-370f1882543a,xcgH,68.08716796648478,51.22609874068633,34.48277211734245,79.65796084588975,9
59eb6027-2e87-411a-b473-0ad1933b8d6a,xfly,31.638394686896987,63.08599644529086,46.59337066948734,13.748827396681929,7
bfc519cb-e138-47cd-9669-acb28307556e,944,79.38038064358093,89.91881765741331,93.36107668779516,8.64217093096621,6
c8018e56-fcd8-4556-bca0-f8f56343b44f,736,45.9345452588506,98.0718492804242,73.34028601906182,90.31748431961036,8
62740def-52d8-4958-942d-38f28dba2985,778,73.0170028808616,70.74324545233176,58.19358509355301,38.03217793592093,5
1b0d0238-7334-4d75-bd57-0273d729b2c1,yvuj,74.72891896251569,95.06507134954788,43.750116946677366,19.18053789291716,1
d4c4e2ba-9a88-4e28-a291-eaa510c5312e,789,97.14082772680256,11.616662583001002,20.70634272596521,62.70000497712943,2
ab488b6c-aa29-4874-b244-9ebf7834e046,25,15.541382356531209,6.731643946780408,58.51234871348586,83.50625144862033,5
