id,size,Mass,gravity,temperature,life
2815fc08-78c1-4550-aa30-07e846b309d4,335,65.13906759921538,6.578435281430039,35.221064157522605,False
323eaabd-b346-4cd3-b18b-ee15db2501a0,938,16.814555102417962,75.97653323839623,36.67639916075815,False
a19b6d9b-1854-41c5-8983-679cdb9e276d,312,45.37371837640946,38.09636868172888,68.8475342998845,False
80952637-5ca6-4b19-9c4e-d360cea291bd,Mnsm,53.76612559177955,15.186222094198198,81.44312653891357,True
dc6485db-19eb-4fc1-853d-2672e785176a,827,84.09626631594423,2.51820319860585,19.123826968049197,False
3e145725-cd93-4c14-8052-95656d8a2d81,zqkh,4.0559756633107735,63.919605477012986,87.5530539664394,False
18d524f2-f6c9-4c62-8b44-916106f020da,322,44.25924302868114,29.582849951588287,22.7817369768605,True
9c164ed9-8264-4a57-968d-0a42cf1d5785,725,98.41060595569044,20.15780910505072,47.90195028656529,False
1ecfed61-d722-4a95-876f-349558ad2af6,815,96.09671607756354,96.3675744335914,19.0896819561609,True
4f89c01f-c0fb-4647-bec1-0a5fbe70430a,535,79.58431132244306,96.13124718641272,84.317516451761,True
43e37271-6a5e-49c5-88a1-6436e0ae3051,465,98.32618800440076,51.801213155038994,36.56876351523761,False
5820564f-2481-48c2-b7be-4f287edc5273,336,1.701942616595986,60.33711304279791,83.00121870436065,True
c2ac82db-796b-42f0-8a9a-4a640665dc67,zjkj,37.40967722135392,25.267292998514623,44.740731466313136,False
65b48e68-15cf-4983-9656-5fcb808672e1,kwpq,2.7209692712157785,66.15364948854075,42.00243764738261,True
8424883c-34a1-4d90-a6d6-d977da6625ea,202,71.57499920184493,72.53585203595986,74.78901153115909,False
ac8f8b56-4c62-4a0f-9961-a710511a99d5,refm,72.52149575508324,49.678956764232574,67.65442269158058,False
137a8e04-5ce9-4d8b-aa3c-85d6945c416a,526,64.31150768493087,78.18740923497965,40.07687370050683,False
f16501d7-76a8-4d86-ba1f-607b49d1b18f,636,56.809871895554224,30.65721287140641,45.34435747726869,True
932078af-3eab-4d58-8796-0d9cd7ae6d7a,579,25.87183446395711,35.46246457631628,77.36696813132143,True
2c2b4ae7-96e7-4935-b180-06922719af58,754,96.22118243558148,90.4826902586316,68.49504791899483,True
824e9c3f-6d99-45ec-afce-f18b97d98823,121,5.194473647207321,45.19612998053992,97.39856410526572,False
cef08a78-ce87-43f0-bac8-3e1d62e74c60,ukda,17.713462091936137,34.75411803084051,65.82792730729767,True
890f6b6e-26e4-4af2-b6d8-870bec5316ea,366,44.36689387379838,67.793431373815,3.706255987491392,True
527a5f7e-dcda-4142-a96e-5165a5fb2c31,720,31.1564531148277,99.78353579835392,18.845004114395717,False
b95aac3c-449c-4d41-9459-4a55e2450f86,jrzv,1.0667258270186664,78.55062595802873,25.428630502472625,False
f4216145-504d-4029-825b-466932237508,520,91.98031930322357,68.35403631903648,1.7328994101357351,False
bc77b61e-47ec-4883-ae68-575612a2e490,utQy,37.59577029730848,97.00311137469708,19.354795089140875,True
73d055c8-4508-4c7e-a681-f5efdef6300b,809,34.24379031520657,52.842333895694026,60.30512798189067,True
6e2bce9c-ad68-4678-aa22-cdf00774c685,tqaW,84.83764145959098,33.979004984482444,95.67347454992452,True
9f9279d0-3cb3-4e7f-a631-9557156c1da2,sfuq,40.99530200633975,61.300751255006446,84.98838678251502,False
903b0936-3825-4c30-a638-abbd23ec7fed,157,10.233559275771263,61.06486585059566,69.79783726930474,False
69df1267-45ec-4f8e-be64-9387e6ea09ff,bclj,2.220037184502188,48.902902368761815,48.02156925355276,False
7d857716-b996-42bf-acee-fba8c05d8715,ysgd,44.924483760322495,41.13285152415629,69.89904106252712,True
