id,size,Mass,gravity,temperature,life
81edf0d8-67ba-4e21-88c5-9596b1100ad6,271,11.199399476224835,54.57951078544095,7.310198606805596,True
e3f56f98-db85-4de2-8b83-372f874f33a8,543,68.51864591785035,38.08534558449155,65.18669141556714,False
558fe720-57ab-40ea-b51c-2d71dd0e57a6,314,95.80276375545075,55.81843303815194,65.7892681583575,True
0516bc24-a7ba-4d20-9d4b-ed9cb88e4a92,742,67.8506750552539,90.22958052357777,9.46731670068246,False
e96881db-1d72-49b5-a41c-c1c483d3b8c0,335,50.24954214734888,29.25667760310018,67.37160528750611,False
c97a551e-2dfe-4bb8-a77d-2accd55f0c15,716,25.085487097963323,52.55254044998835,13.7794381691298,True
6bde379a-73b3-4faf-a11d-6c937a1316c2,816,45.76127366544127,59.85877044291769,65.42070978801951,False
ebc29960-eb3a-499d-b97d-810ee0bd6e4f,291,59.43396972873677,47.829234421215375,63.21533581732378,False
24868bf1-f52f-4765-8203-86af344c2631,957,22.2571793937866,20.49780373030935,35.73886421711422,False
97cbec08-f9af-4c2a-9481-186ef73c7209,510,32.96887608016934,23.079201924230546,80.08037964996014,False
748b71d6-fe5b-413b-b873-2a539721020d,osj,85.97267805279726,75.87560698364729,79.60138324349045,True
2bb91524-45fd-4635-b6f6-e8002175fda5,nHGl,41.620132205578095,20.944832648448653,54.02762657374004,False
e2f8fdc4-bf70-49e4-b42a-c83dd3089435,880,12.610945829739508,17.31558324583473,38.04601893817991,True
8df57686-a7a8-415c-bdc1-fb147ce63fac,82,86.32520715931933,83.86005473013027,39.7876631669963,False
5e41205e-ac3f-429c-ad8a-8b3bce62eeee,87,12.17486933432067,13.99457327727821,72.86287072937863,False
a18ed916-2d49-41ff-845e-723169939f22,trer,43.52096248029383,92.97290010633826,98.68548505368692,False
9ee60e7e-4ce9-4738-b403-737be74208be,561,51.957635749011054,90.65077725193991,7.929631611026799,True
635f95c4-04a8-4128-bc7f-d666cecd1604,164,53.49872595089751,16.4657081601705,53.35668143621186,True
6279fc19-e15e-43aa-95e6-1f603233334a,626,75.20706113703959,58.3419197210692,8.04458879496539,False
bda0b1f3-05e6-4fb7-8714-9d767210e492,797,87.37972774818336,28.942502592214304,59.26254247644178,True
fc91e86f-607d-4514-bea6-c93bf28587aa,944,24.38993830569917,19.00606630380538,74.9978637397637,True
f1c1d653-85de-4c4b-a164-c59d27d0e53c,173,2.4484232266353323,78.85304413633068,41.97355579571127,True
0ad4118e-22d2-4de7-bd5f-f9364d04e28d,902,57.27997587445719,9.262425694637368,6.720365003439655,True
cdbfba82-b999-4e69-b40a-7c3c55c8af55,754,70.44943189238867,95.76443803482992,31.15854015554224,True
