id,size,coRE,suspension,thrust,weight,crew
0ef1847f-9d13-4dba-a84c-7792d5ba7f15,roqo,43.09330274703024,14.099239116746764,90.92174377378493,68.90693455726826,6
2849e5c6-0852-4c19-8149-b0037ef74cb5,tcmj,40.20826074054179,39.34873836573789,0.0722441867318735,4.420976892701034,0
5b48f12e-485d-4e3b-991e-e682664b7d65,244,98.4971165118205,60.51918038637455,16.50030751645779,27.33010386495309,7
16d99d14-1e4b-44a4-92cc-66e0d015ffb2,139,97.00648954843572,39.11572087821289,10.769966479131243,13.469882542777434,8
e5dbadb1-9051-4427-b9ab-9fa805886c9d,663,41.6207906850599,71.93919136506067,28.6110442747566,36.19623260064936,4
bf295cc9-1c0f-470d-9492-f776313de0aa,436,3.9956201500201622,27.995438483772737,41.032790926138674,22.97583266281385,2
27f64d11-637a-4332-871c-0962a844d536,tjrk,58.20513468771287,13.584153521069997,10.714327150123305,30.095585204556077,6
30955957-e5be-426b-981a-21bf55ab3605,127,65.18016615113277,8.66896517328687,72.75537074154298,11.629702598169178,3
494dfe88-a7fc-42d2-abec-e09098ccd148,902,61.16153071032865,15.076932819489098,97.45041577457178,95.103956247181,0
210e3897-49a8-4957-b576-c935c153afe4,975,6.611979404138968,70.20231119136145,32.87946333952853,39.831358525962,2
1b018040-57d6-43e9-af65-f31cf55246ca,302,64.10145098505134,60.69733194180422,0.7176533270869534,79.60242512419724,2
65b1ae53-6270-4f38-bece-93b0c3287867,357,61.8378354554598,67.97040895745825,59.174924411567766,29.791559023992495,6
8432aee8-71cb-495d-947d-6e9cce552e41,zcnq,1.4370256568924875,50.78938574988883,80.06067802447234,31.007764393082617,8
e3c463c4-fdee-4cbd-be14-173137878733,558,87.94324573112141,82.71348715169228,97.39124771379394,7.946332448684812,1
2cbc51a6-2e0f-4cb3-acf0-b1f9b265df8f,284,71.4335197639602,76.21034867812567,78.54576062967588,52.0490102357994,4
0a8a31f8-099e-4a9a-a4c6-0c0790b3bad4,874,29.246264605271787,75.73794188874754,71.98506593895158,65.22710461664295,2
c0bedbbc-9596-4e0e-9aad-28900b7058f4,bdee,57.36266534962032,34.08903684198125,85.59887046181318,99.72089823029664,7
9eeeca6f-7505-446a-b930-9ee8c4130e6e,70,12.155509642650475,92.46937295906072,97.95707329206314,28.10008768106661,5
