id,size,core,SPEED,force,clones
f041bb19-3688-4650-ba1e-82886bf1864c,grFy,66.44543898567034,19.85748602367501,72.67755635197155,8
78ddc7e4-5cd6-43c9-a436-79db82698035,439,21.765273361723093,31.16340441064065,50.56206949998925,2
3108e5d5-becc-482e-bfd1-bab7ef807cb7,629,99.4064009081978,28.086235904532497,50.79987349262501,3
d7cb7677-16b0-4dc6-83ee-1e050838c3fa,clxy,98.5013422010834,21.97266568367365,15.498642363599446,2
50cf9aa0-091e-4ec8-9669-b621fa4b3744,952,73.39161757631686,82.97559845537074,71.75953346887466,5
ae45031e-5b57-4a32-86d0-8ccecc32c89e,xclc,11.394015228055787,77.39412819941816,21.88044207880656,1
aa959a06-0288-4b42-8345-22824db90a03,180,25.49157787415229,83.03178425738736,21.760686653286687,4
a4ca3b71-c5e7-4065-a83e-c65321b23651,714,19.598060636496218,79.82634850795381,23.37566195196676,8
dd0c064d-ed7d-43e2-981f-4da9d6fc7e61,472,44.04642334697502,34.238363357468096,63.01257919694976,9
0a516ac1-2e64-4c0b-9315-7367ec5a235c,aafy,66.9889749772515,56.63902822060969,90.19715480907703,1
5fc1440c-329d-4325-b50d-b3c2698fd029,wvJy,15.680971679589303,22.621127948856667,90.37678972201157,3
e1eee9a0-2205-480f-9312-c2c2ad056791,841,27.288450620578608,20.30179098887461,89.47661459990336,10
6e7b4a01-e34a-4e4f-84f2-4783ccf2d1b2,mwmd,61.19450987476687,90.4441624071497,91.722400860054,8
9299a702-05b7-4708-94b2-da0db2fe3ca2,273,39.17840842405553,13.937621607827388,9.15943401414746,2
91bba27c-0d29-49ee-a20d-e0382c0c9ddd,101,26.607321467356503,34.91186434878163,75.94974092500603,1
a6ccf7f1-1c9a-4f1d-b48d-d689561c7ba9,44,43.37115397693736,73.17362089948267,19.09219513546001,5
a4efbce1-29d1-46c4-8124-d54da597a2c6,486,74.65023557708635,97.2380876391993,14.090873022789962,5
064314be-62c7-46bb-a9c6-c37860716451,116,56.59811609523487,3.439459076382889,73.44171679675921,2
e476e49a-0cdf-4f06-ad83-5593b1293dbe,256,13.992266193520065,7.425653019937927,24.629843293229516,5
2b4062aa-2c7d-411d-b0a7-59845379fe85,760,64.22262747114146,61.405055220241245,21.50467741532438,8
9cf53eeb-3edd-4f8d-97a2-5c06670f7fca,965,21.11944224202339,48.3085105713656,84.54244012416778,6
37ce44c8-631b-4280-a7a7-405962e843b7,zwcy,18.366004592365027,11.70600314199537,5.688463236947805,4
5b6d3579-86dc-4d29-b776-bd84c5ad456b,774,12.237694671563792,63.89296495510232,11.67799180879314,2
e5d25ec1-5fd2-4c4d-8fa0-233445082eee,487,0.7089898583502952,36.60746708928221,44.92279466663629,0
924140a1-fff6-4501-a555-db5f2fd077cb,544,59.08501534267037,17.13607725730577,23.910179773099493,4
01a4680b-427c-4baf-b84b-fef623238298,987,24.970806102568865,69.68712044972695,31.804758819433,2
d9483890-feb5-4685-83a8-3faf1417cc42,xhjc,23.54314213019912,0.8078718578926947,13.06972311364798,10
8a879482-2a3e-4365-93f3-31fb39b02f8d,696,83.74105022985464,47.15254683094204,67.85807591583698,2
05a64db6-07de-49e7-b8eb-bbd2e56a56de,14,31.61328278568953,48.722086431358655,70.81057097780355,8
849ce241-0ba3-4af6-a2e3-407a2ce357f8,471,69.42869659236975,52.97716024146241,86.91097084967139,8
ee95854a-9c26-433c-b308-3be86480a0cd,wubf,84.59976007652986,6.561664586467375,18.61179326871383,9
5418bf4f-b330-4c7c-99f6-be1f2b436a33,eeho,5.504668030269444,10.91131720419538,39.31442531261376,7
03616d26-6c3b-4742-a322-b7f65d739bd1,uiez,96.8077228261955,10.468836497894806,57.87872890645775,8
9b983dc7-87e9-4aae-af14-5472f7071597,590,3.469652879165963,60.43772281597194,87.48253231671396,5
49a1fc91-fd66-46ac-aef1-26e23a766aff,amin,35.974526389404005,41.085144942847705,22.28224404724205,6
d0a6605f-253f-46f9-8e93-2b8b93ab35c7,159,9.15480389294,92.89802285877596,17.90320851039675,1
331f600c-d22c-4266-8a9c-475296aeab46,322,42.85986249116426,53.76804427580982,9.690599490529028,8
32f98e98-1bb8-4df8-8085-242e01442dcb,nauu,2.951425773929328,74.39846543423971,40.10647009520901,1
24ed7ad0-9a37-4b51-8151-65151ecfa3fd,221,96.19332792599675,7.910096377702724,81.0072234787536,1
7e53e9ab-6166-4328-b0cb-13d482e0cd50,454,79.56588166599774,2.176350163587726,84.3152215910909,0
c2608a36-0bbc-47f9-9686-205a86a42995,735,39.35871937248186,87.1216614040155,48.0202704225475,8
0dbeb5fc-c102-4918-a12a-ab2679752f67,782,3.297269607852382,46.84584096140646,68.4685144747081,2
ddd6f17e-3276-40d9-81f3-717d214ab1e2,553,28.773885406878875,30.47337003424426,11.521485776841732,7
4eee2470-f367-4f0d-b83f-40b0487192ca,678,54.34578726708319,80.40138194842861,41.361892662122536,9
f24426f4-dba2-4ad3-99d1-642068574fd6,683,74.98135014298691,9.951741090352916,63.317013230571696,5
0b3423be-4bcf-4913-8e60-a07ed78070b7,422,23.70069837437656,56.74222352120245,58.00263373025859,5
90c25009-7716-49e2-ac69-d2c0b05ee589,725,32.971669399056246,27.977411864452616,56.42800982167723,10
c2dc4958-afca-4c10-b5de-738f486659d7,590,2.41452367181978,44.75045446734618,32.61308569004221,8
76f5c9f8-8a15-43c0-9749-72a1bb89189d,424,37.2946816569868,87.27554262902825,39.49650995313371,10
5390d993-24bc-4c56-8d50-056cb2c6feca,127,59.653594481468616,14.378582693472918,78.53876183754906,6
0dcd5ec5-384f-4bcb-a926-832edc33a5c4,956,72.40926933494511,63.54472058554029,31.39909311433948,0
bd06f767-44b3-4f6b-a78a-77f818aa6db8,974,13.871800860763027,14.320774207378218,43.1604500124311,3
753dc874-6f93-4788-beb4-b7b403492864,336,94.21696882747776,98.1481643148448,14.011022959683872,5
aee1afde-6fd9-4d60-b603-0c11b1c6d3b3,838,12.878330079544442,55.02665769506046,35.65552038460851,4
005f4644-f42b-41d7-95a8-19542ee14104,100,6.403506462912201,59.37438751004908,59.71720080492471,6
50dd3c7f-f12d-40fc-95cc-5b590d53e145,604,99.02411911722356,63.1423213286042,93.47145469129472,1
2d8f49b7-5d3d-4349-8f39-7ab8b8923d9a,992,65.95632710200469,73.25702069329361,63.139097371649775,7
af69b96e-66ed-486b-8dcf-2de740bbaaf1,egjl,47.59661670563903,47.00946355394113,87.21945018585275,10
e3101ca3-57a6-4fb9-9a40-7ec26d522326,gvzd,45.136731898992856,9.846778458598028,89.05170377754895,0
7b798ec9-7192-4899-802c-c9e3f62de061,875,83.54167564279454,45.348338095589,17.351065725061886,8
a460f08b-6a74-4b41-ad60-82c591eea476,331,38.96963872823475,95.03180327131118,9.615134480330632,8
f04bf7e8-fcd6-430f-85d1-17de0d300554,nogt,33.655047807380065,76.03952546770955,61.436383287508974,1
20f9fa11-0270-43d9-8975-c6929eca764d,ygdw,2.876189841420329,9.986556025626392,62.749375804859234,2
7fe8821a-d892-4feb-b6e8-569b263f2405,88,42.66527662335654,41.85516273674802,1.6666409093317291,6
c2f1db87-44a4-411b-8ba4-83d6823fe99c,vtps,75.5672428705,15.728157203754334,62.16201246526671,7
3406e5fe-2e16-4276-8793-a3b7ecc978a4,mlhQ,58.30131345413654,33.81101691957824,78.83492374053228,5
32aa98af-1539-4641-b031-3722710b1af2,34,45.70528275677126,9.183777230606738,35.84338694989286,5
f2937ab7-88dc-498b-a91f-469fd12b19d4,268,95.56461114104265,29.48360433270064,58.61664367271948,8
18ef9411-5ff6-408d-8b91-b6828200dd83,476,89.68256438334268,71.17618227609145,11.128453998690857,9
9c0e3383-f198-4a8f-99f2-5fc9537ef4d0,bepv,19.00241496703925,86.84294177644468,10.057837358257837,6
5ad48a93-6b66-4e7b-b262-e8a1085126df,924,31.189489567755267,48.51733151919023,95.72958674587804,0
271da0a2-4068-43b4-a328-c2c76933e794,jcdl,60.19040921946325,72.38209919632557,40.359973751855314,7
3d776461-acae-457c-98f1-bcdeb2f64d6e,671,43.13042915836731,41.98835325949781,39.70148965432979,4
c6b5e048-5352-429c-bfeb-778d2d30c6e8,354,90.15553135643653,26.99636376474559,46.74950962248444,0
4603eecc-4f78-4576-a06c-316a15a2b711,530,58.34418601224519,30.415635342683288,19.507112945600504,8
205207c4-5f99-4a89-b7ce-e6cdfcd18e0b,23,41.3896529543242,82.14086385068269,85.08700331186364,1
b56c8567-4299-4546-a998-064b69b11064,566,79.70128794261852,13.234293546940146,41.650989681210525,9
d282f5e1-14f0-4307-9224-29be76f28e07,897,40.25987856795169,57.84396401182539,88.60834981332991,3
49eca960-f935-48e5-98d6-62b2accafaee,153,35.59946230241026,99.44623571208892,55.726117768288304,6
959e8f31-d5af-49aa-a458-21d67e41525b,169,0.6172389040631554,75.31642437133044,57.73558185544759,2
75a74cc4-9312-4d2d-a134-9d00fda4a3bc,cgjo,56.59953822192188,18.583105688258804,90.3150955586678,0
c264d0ad-9bfa-4c38-995a-47570acf0c7f,27,31.7816214074363,80.63511202258974,34.800776697167,4
62efb56b-914e-479f-aff5-db64226ad761,oklf,21.509537928764864,98.26198735366695,14.57695665422908,8
0fba6d04-76d3-4661-a93d-4a3c521a5c22,798,15.520779395745809,53.67438874007735,66.32963043599908,10
ba13382c-e8aa-4330-b41a-928ae7a9957d,539,97.31730387988284,89.0558360776585,46.01959592371306,6
1ce47543-e5e2-40b0-ab10-e59954ee95a9,195,19.78521247646864,84.9534795352637,35.24507663093185,0
a65aa6fd-5382-4704-913a-546706342c93,tmbs,78.77023711622293,63.12466633739966,70.91491871359126,6
baa8f4c5-4d66-4e27-b4ef-bff45a1cb59a,161,18.70861257892479,54.47292355849457,7.158766079167278,10
e9ef50f8-a056-4d86-8074-a5b34732d51e,814,82.0521569597267,70.19757326909135,41.85875209971931,8
c1c5cb68-69d9-4264-a284-73dbed33429d,255,33.021513244068835,69.5874616067124,64.77403149139684,4
7b02589b-84ad-49ad-afd6-4cb89a49f1d3,ozGa,77.23842784509122,80.4907705344257,9.976289488383806,4
64d90885-f7b1-4357-bcb1-a2e865e7be9c,755,27.37764025041055,9.119271177997678,58.40197431964594,10
fb0bacd0-23d6-48e9-b2b1-6db1e73cc686,524,14.947190849251523,19.300239965307043,3.3251377325227427,3
bbcc4a97-1a51-48b8-b2f0-62ec0925a524,743,53.4888260626487,23.814358720593308,76.65446981854835,0
eb6aad0d-451c-4a84-96d4-3b5fb3d225cd,345,49.93785271385634,68.8546024087911,60.06588410606217,2
811ebe69-bc80-427e-825c-01d6ecb878a2,654,84.80571123060025,22.888828998720555,28.745322689591656,5
e1d5bf3d-a7b7-41f4-9183-b5faa8e52c13,372,34.00066512904676,34.62476871026791,30.54251483813023,2
c56f3b02-9a93-4265-a7f3-0651e8e9481c,647,69.23637324538929,85.94799876920406,27.55826626543143,1
f9c8fbc6-1326-45a9-a799-fdd5198dcd3b,59,23.24483540071085,56.30875525778423,84.0275797775235,3
ed80b4b6-c0e7-4a73-9e7f-248c87597492,165,77.2733973078696,0.2377204037960822,6.728712287311788,4
